season,date,type,subtype,teams,n_teams,players,n_players,players_out,players_in,is_aggregation,text
2011-12,2012-04-14,other,,CLE,1,haranlu01,1,0,0,False,The Cleveland Cavaliers recalled Luke Harangody from the Canton Charge of the G-League.
2011-12,2012-04-15,signing,other_signing,CLE,1,haranlu01,1,0,0,False,The Cleveland Cavaliers assigned Luke Harangody to the Canton Charge of the G-League.
2011-12,2012-04-16,signing,free_agent,WAS,1,almonmo01,1,0,0,False,The Washington Wizards signed Morris Almond as a free agent.
2011-12,2012-04-16,waiver,,WAS,1,masonro01,1,0,0,False,The Washington Wizards waived Roger Mason.
2011-12,2012-04-16,signing,free_agent,GSW,1,mooremi01,1,0,0,False,The Golden State Warriors signed Mikki Moore as a free agent.
2011-12,2012-04-16,other,,GSW,1,wrighch01,1,0,0,False,The Golden State Warriors recalled Chris Wright from the Dakota Wizards of the G-League.
2011-12,2012-04-17,other,,NYK,1,jordaje01,1,0,0,False,The New York Knicks recalled Jerome Jordan from the Erie BayHawks of the G-League.
2011-12,2012-04-18,signing,ten_day,NOH,1,watkida01,1,0,0,False,The New Orleans Hornets signed Darryl Watkins to a 10-day contract.
2011-12,2012-04-18,waiver,,NOH,1,johnsch03,1,0,0,False,The New Orleans Hornets waived Chris Johnson.
2011-12,2012-04-18,other,,CLE,1,haranlu01,1,0,0,False,The Cleveland Cavaliers recalled Luke Harangody from the Canton Charge of the G-League.
2011-12,2012-04-19,signing,free_agent,BOS,1,willise01,1,0,0,False,The Boston Celtics signed Sean Williams as a free agent.
2011-12,2012-04-19,waiver,,BOS,1,onealje01,1,0,0,False,The Boston Celtics waived Jermaine O'Neal.
2011-12,2012-04-20,signing,free_agent,NYK,1,gadzuda01,1,0,0,False,The New York Knicks signed Dan Gadzuric as a free agent.
2011-12,2012-04-20,waiver,,NYK,1,walkebi01,1,0,0,False,The New York Knicks waived Henry Walker.
2011-12,2012-04-20,signing,free_agent,MEM,1,hudsole01,1,0,0,False,The Memphis Grizzlies signed Lester Hudson as a free agent.
2011-12,2012-04-21,signing,free_agent,CLE,1,kennedj01,1,0,0,False,The Cleveland Cavaliers signed D.J. Kennedy as a free agent.
2011-12,2012-04-23,other,,LAC,1,leslitr01,1,0,0,False,The Los Angeles Clippers recalled Travis Leslie from the Bakersfield Jam of the G-League.
2011-12,2012-04-24,signing,free_agent,PHI,1,silasxa01,1,0,0,False,The Philadelphia 76ers signed Xavier Silas as a free agent.
2011-12,2012-04-25,signing,free_agent,SAS,1,byarsde01,1,0,0,False,The San Antonio Spurs signed Derrick Byars as a free agent.
2011-12,2012-04-25,other,,LAL,1,eyengch01,1,0,0,False,The Los Angeles Lakers recalled Christian Eyenga from the Los Angeles D-Fenders of the G-League.
2011-12,2012-04-25,other,,SAS,1,josepco01,1,0,0,False,The San Antonio Spurs recalled Cory Joseph from the Austin Toros of the G-League.
2011-12,2012-04-28,signing,other_signing,LAL,1,eyengch01,1,0,0,False,The Los Angeles Lakers assigned Christian Eyenga to the Los Angeles D-Fenders of the G-League.
2011-12,2012-04-29,other,,LAL,1,eyengch01,1,0,0,False,The Los Angeles Lakers recalled Christian Eyenga from the Los Angeles D-Fenders of the G-League.
2011-12,2012-06-20,trade,,NOH/WAS,2,arizatr01/okafoem01/lewisra02/milleda01,4,2,2,True,The New Orleans Hornets traded Trevor Ariza and Emeka Okafor to the Washington Wizards for Rashard Lewis and a 2012 2nd round draft pick (Darius Miller was later selected).
2011-12,2012-06-26,trade,,HOU/MIN,2,budinch01/eliyali01/joneste01,3,2,1,True,The Houston Rockets traded Chase Budinger and Lior Eliyahu to the Minnesota Timberwolves for a 2012 1st round draft pick (Terrence Jones was later selected).
2011-12,2012-06-26,trade,,CHA/DET,2,maggeco01/gordobe01/vonleno01,3,1,2,False,The Charlotte Bobcats traded Corey Maggette to the Detroit Pistons for Ben Gordon and a 2014 1st round draft pick (Noah Vonleh was later selected).
2011-12,2012-06-27,trade,,HOU/MIL,2,dalemsa01/hensojo01/dangune01/brockjo01/leuerjo01/livinsh01/lambje01,7,3,4,True,"The Houston Rockets traded Samuel Dalembert, cash, a 2012 1st round draft pick (John Henson was later selected) and a 2014 2nd round draft pick (Nemanja DangubiÄ was later selected) to the Milwaukee Bucks for Jon Brockman, Jon Leuer, Shaun Livingston and a 2012 1st round draft pick (Jeremy Lamb was later selected)."
2011-12,2012-06-29,trade,,MIA/PHI,2,moultar01/hamilju01/mickejo01/davisde01,4,1,3,False,"The Miami Heat traded Arnett Moultrie to the Philadelphia 76ers for Justin Hamilton, a 2015 2nd round draft pick (Jordan Mickey was later selected) and a 2016 2nd round draft pick (Deyonta Davis was later selected)."
2011-12,2012-06-29,trade,,IND/SAC,2,johnsor01,1,0,1,False,The Indiana Pacers traded cash to the Sacramento Kings for Orlando Johnson.
2011-12,2012-06-29,trade,,CLE/DAL,2,crowdja01/cunnija01/jamesbe01/azubuke01/zellety01,5,3,2,True,"The Cleveland Cavaliers traded Jae Crowder, Jared Cunningham and Bernard James to the Dallas Mavericks for Kelenna Azubuike and Tyler Zeller."
2011-12,2012-06-29,trade,,NJN/PHI,2,shengto01,1,0,1,False,The New Jersey Nets traded cash to the Philadelphia 76ers for Tornike Shengelia.
2011-12,2012-06-29,trade,,DAL/LAL,2,johnsda03,1,1,0,False,The Dallas Mavericks traded Darius Johnson-Odom to the Los Angeles Lakers for cash.
2011-12,2012-06-29,trade,,NJN/POR,2,tayloty01,1,0,1,False,The New Jersey Nets traded cash to the Portland Trail Blazers for Tyshawn Taylor.
2011-12,2012-06-29,trade,,DAL/HOU/LAC/UTA,4,odomla01/fostesh01/aldemfu01/willima01/dragita01,5,5,0,True,"In a 4-team trade, the Dallas Mavericks traded Lamar Odom to the Los Angeles Clippers; the Dallas Mavericks traded Shan Foster to the Utah Jazz; the Houston Rockets traded cash to the Dallas Mavericks; the Los Angeles Clippers traded Furkan Aldemir to the Houston Rockets; the Los Angeles Clippers traded Mo Williams to the Utah Jazz; and the Utah Jazz traded Tadija DragiÄeviÄ to the Dallas Mavericks."
2011-12,2012-06-30,waiver,,NOH,1,lewisra02,1,0,0,False,The New Orleans Hornets waived Rashard Lewis.
2011-12,2013-05-30,other,,SAC,1,,0,0,0,False,The Sacramento Kings hired Michael Malone as Head Coach.
2012-13,2012-07-01,waiver,,CLE,1,harrima01,1,0,0,False,The Cleveland Cavaliers waived Manny Harris.
2012-13,2012-07-01,waiver,,CHA,1,moonja01,1,0,0,False,The Charlotte Bobcats waived Jamario Moon.
2012-13,2012-07-10,signing,contract,DET,1,drumman01,1,0,0,False,The Detroit Pistons signed Andre Drummond to a multi-year contract.
2012-13,2012-07-11,trade,,LAL/PHO,2,nedovne01/oriakal01/obryajo01/bridgmi01/nashst01,5,4,1,True,"The Los Angeles Lakers traded a 2013 1st round draft pick (Nemanja NedoviÄ was later selected), a 2013 2nd round draft pick (Alex Oriakhi was later selected), a 2014 2nd round draft pick (Johnny O'Bryant was later selected) and a 2018 1st round draft pick (Mikal Bridges was later selected) to the Phoenix Suns for Steve Nash."
2012-13,2012-07-11,trade,,HOU/TOR,2,lowryky01/forbega01/adamsst01,3,1,2,False,The Houston Rockets traded Kyle Lowry to the Toronto Raptors for Gary Forbes and a 2013 1st round draft pick (Steven Adams was later selected).
2012-13,2012-07-11,signing,free_agent,MIA,1,allenra02,1,0,0,False,The Miami Heat signed Ray Allen as a free agent.
2012-13,2012-07-11,signing,free_agent,MIA,1,lewisra02,1,0,0,False,The Miami Heat signed Rashard Lewis as a free agent.
2012-13,2012-07-11,trade,,NOH/ORL,2,ayongu01/anderry01,2,1,1,False,The New Orleans Hornets traded Gustavo AyÃ³n to the Orlando Magic for Ryan Anderson.
2012-13,2012-07-11,signing,free_agent,NYK,1,whiteja02,1,0,0,False,The New York Knicks signed James White as a free agent.
2012-13,2012-07-11,signing,free_agent,OKC,1,thabeha01,1,0,0,False,The Oklahoma City Thunder signed Hasheem Thabeet as a free agent.
2012-13,2012-07-11,trade,,HOU/NYK,2,cambyma01/douglto01/harrejo01/jordaje01/johnsni01/harremo01,6,1,5,False,"The Houston Rockets traded Marcus Camby to the New York Knicks for Toney Douglas, Josh Harrellson, Jerome Jordan, a 2014 2nd round draft pick (Nick Johnson was later selected) and a 2015 2nd round draft pick (Montrezl Harrell was later selected)."
2012-13,2012-07-11,trade,,ATL/UTA,2,willima02/harride01,2,1,1,False,The Atlanta Hawks traded Marvin Williams to the Utah Jazz for Devin Harris.
2012-13,2012-07-11,signing,free_agent,LAC,1,crawfja01,1,0,0,False,The Los Angeles Clippers signed Jamal Crawford as a free agent.
2012-13,2012-07-11,waiver,,POR,1,willish03,1,0,0,False,The Portland Trail Blazers waived Shawne Williams.
2012-13,2012-07-11,trade,,ATL/BRK,2,johnsjo02/farmajo01/morroan01/petrojo01/stevede01/willijo03/larkish01/jacksfr01,8,1,7,False,"The Atlanta Hawks traded Joe Johnson to the Brooklyn Nets for Jordan Farmar, Anthony Morrow, Johan Petro, DeShawn Stevenson, Jordan Williams, a 2013 1st round draft pick (Shane Larkin was later selected) and a 2017 2nd round draft pick (Frank Jackson was later selected)."
2012-13,2012-07-11,trade,,GSW/NOH/PHI,3,wrighdo01/jackja01/watkida01/bavcied01,4,4,0,True,"In a 3-team trade, the Golden State Warriors traded Dorell Wright to the Philadelphia 76ers; the New Orleans Hornets traded Jarrett Jack to the Golden State Warriors; the New Orleans Hornets traded Darryl Watkins to the Philadelphia 76ers; and the Philadelphia 76ers traded Edin BavÄiÄ to the New Orleans Hornets."
2012-13,2012-07-11,trade,,BRK/LAC,2,diallch01/evansre01/paigema01,3,1,2,False,The Brooklyn Nets traded a 2016 2nd round draft pick (Cheick Diallo was later selected) to the Los Angeles Clippers for Reggie Evans and a 2016 2nd round draft pick (Marcus Paige was later selected). Right to swap 2016 2nd-rd picks became #33 for #55 after Los Angeles acquired pick from Milwaukee
2012-13,2012-07-11,signing,free_agent,BRK,1,teletmi01,1,0,0,False,The Brooklyn Nets signed Mirza TeletoviÄ as a free agent.
2012-13,2012-07-11,signing,free_agent,POR,1,clavevi01,1,0,0,False,The Portland Trail Blazers signed Victor Claver as a free agent.
2012-13,2012-07-12,waiver,,DAL,1,haywobr01,1,0,0,False,The Dallas Mavericks waived Brendan Haywood.
2012-13,2012-07-12,signing,free_agent,PHI,1,youngni01,1,0,0,False,The Philadelphia 76ers signed Nick Young as a free agent.
2012-13,2012-07-12,signing,free_agent,NYK,1,kiddja01,1,0,0,False,The New York Knicks signed Jason Kidd as a free agent.
2012-13,2012-07-12,waiver,,MIN,1,milicda01,1,0,0,False,The Minnesota Timberwolves waived Darko MiliÄiÄ.
2012-13,2012-07-12,waiver,,PHI,1,brandel01,1,0,0,False,The Philadelphia 76ers waived Elton Brand.
2012-13,2012-07-12,signing,free_agent,IND,1,greenge01,1,0,0,False,The Indiana Pacers signed Gerald Green as a free agent.
2012-13,2012-07-12,signing,free_agent,ATL,1,willilo02,1,0,0,False,The Atlanta Hawks signed Lou Williams as a free agent.
2012-13,2012-07-12,trade,,DAL/IND,2,mahinia01/collida01/jonesda02,3,1,2,False,The Dallas Mavericks traded Ian Mahinmi to the Indiana Pacers for Darren Collison and Dahntay Jones.
2012-13,2012-07-13,trade,,MIN/NOH,2,millebr01/brownlo01/zagorra01,3,3,0,True,"The Minnesota Timberwolves traded Brad Miller, a 2013 2nd round draft pick (Lorenzo Brown was later selected) and a 2016 2nd round draft pick (Rade Zagorac was later selected) to the New Orleans Hornets for a 2017 2nd round draft pick. Conditional 2017 2nd-rd pick did not convey"
2012-13,2012-07-13,signing,free_agent,DAL,1,brandel01,1,0,0,False,The Dallas Mavericks signed Elton Brand as a free agent.
2012-13,2012-07-13,signing,free_agent,DAL,1,kamanch01,1,0,0,False,The Dallas Mavericks signed Chris Kaman as a free agent.
2012-13,2012-07-13,waiver,,HOU,1,scolalu01,1,0,0,False,The Houston Rockets waived Luis Scola.
2012-13,2012-07-13,signing,free_agent,IND,1,augusdj01,1,0,0,False,The Indiana Pacers signed D.J. Augustin as a free agent.
2012-13,2012-07-13,signing,free_agent,CHA,1,sessira01,1,0,0,False,The Charlotte Bobcats signed Ramon Sessions as a free agent.
2012-13,2012-07-13,waiver,,MIN,1,webstma02,1,0,0,False,The Minnesota Timberwolves waived Martell Webster.
2012-13,2012-07-13,signing,free_agent,MEM,1,bayleje01,1,0,0,False,The Memphis Grizzlies signed Jerryd Bayless as a free agent.
2012-13,2012-07-13,signing,free_agent,SAS,1,decolna01,1,0,0,False,The San Antonio Spurs signed Nando De Colo as a free agent.
2012-13,2012-07-13,signing,free_agent,POR,1,freeljo01,1,0,0,False,The Portland Trail Blazers signed Joel Freeland as a free agent.
2012-13,2012-07-14,signing,free_agent,CHA,1,haywobr01,1,0,0,False,The Charlotte Bobcats signed Brendan Haywood as a free agent.
2012-13,2012-07-14,signing,free_agent,BOS,1,wilcoch01,1,0,0,False,The Boston Celtics signed Chris Wilcox as a free agent.
2012-13,2012-07-14,signing,free_agent,TOR,1,fieldla01,1,0,0,False,The Toronto Raptors signed Landry Fields as a free agent.
2012-13,2012-07-14,signing,free_agent,DET,1,kravtvi01,1,0,0,False,The Detroit Pistons signed Viacheslav Kravtsov as a free agent.
2012-13,2012-07-15,signing,free_agent,PHO,1,scolalu01,1,0,0,False,The Phoenix Suns signed Luis Scola as a free agent.
2012-13,2012-07-16,trade,,SAC/TOR,2,daniede01/johnsja01,2,1,1,False,The Sacramento Kings traded a 2014 2nd round draft pick (DeAndre Daniels was later selected) to the Toronto Raptors for James Johnson.
2012-13,2012-07-16,waiver,,PHI,1,watkida01,1,0,0,False,The Philadelphia 76ers waived Darryl Watkins.
2012-13,2012-07-16,waiver,,SAC,1,whiteha01,1,0,0,False,The Sacramento Kings waived Hassan Whiteside.
2012-13,2012-07-16,waiver,,ATL,1,farmajo01,1,0,0,False,The Atlanta Hawks waived Jordan Farmar.
2012-13,2012-07-16,signing,free_agent,BRK,1,stackje01,1,0,0,False,The Brooklyn Nets signed Jerry Stackhouse as a free agent.
2012-13,2012-07-16,trade,,NYK/POR,2,gadzuda01/jeffrja01/papanko01/printgi01/onuakch01/feltora01/thomaku01,7,5,2,True,"The New York Knicks traded Dan Gadzuric, Jared Jeffries, Kostas Papanikolaou, Georgios Printezis, cash and a 2016 2nd round draft pick (Chinanu Onuaku was later selected) to the Portland Trail Blazers for Raymond Felton and Kurt Thomas."
2012-13,2012-07-16,signing,free_agent,SAC,1,brookaa01,1,0,0,False,The Sacramento Kings signed Aaron Brooks as a free agent.
2012-13,2012-07-16,signing,free_agent,NYK,1,copelch01,1,0,0,False,The New York Knicks signed Chris Copeland as a free agent.
2012-13,2012-07-16,trade,,ATL/CHI,2,korveky01,1,0,1,False,The Atlanta Hawks traded cash to the Chicago Bulls for Kyle Korver. Chicago also received a trade exception from Atlanta.
2012-13,2012-07-17,waiver,,LAC,1,gomesry01,1,0,0,False,The Los Angeles Clippers waived Ryan Gomes.
2012-13,2012-07-17,waiver,,DEN,1,anderch01,1,0,0,False,The Denver Nuggets waived Chris Andersen.
2012-13,2012-07-17,waiver,,WAS,1,blatcan01,1,0,0,False,The Washington Wizards waived Andray Blatche.
2012-13,2012-07-17,signing,free_agent,HOU,1,linje01,1,0,0,False,The Houston Rockets signed Jeremy Lin as a free agent.
2012-13,2012-07-18,signing,free_agent,LAC,1,hillgr01,1,0,0,False,The Los Angeles Clippers signed Grant Hill as a free agent.
2012-13,2012-07-18,waiver,,HOU,1,leuerjo01,1,0,0,False,The Houston Rockets waived Jon Leuer.
2012-13,2012-07-18,waiver,,HOU,1,jordaje01,1,0,0,False,The Houston Rockets waived Jerome Jordan.
2012-13,2012-07-18,signing,free_agent,BOS,1,terryja01,1,0,0,False,The Boston Celtics signed Jason Terry as a free agent.
2012-13,2012-07-18,signing,free_agent,POR,1,pricero01,1,0,0,False,The Portland Trail Blazers signed Ronnie Price as a free agent.
2012-13,2012-07-19,waiver,,POR,1,gadzuda01,1,0,0,False,The Portland Trail Blazers waived Dan Gadzuric.
2012-13,2012-07-19,signing,free_agent,BRK,1,boganke01,1,0,0,False,The Brooklyn Nets signed Keith Bogans as a free agent.
2012-13,2012-07-19,signing,free_agent,CHI,1,radmavl01,1,0,0,False,The Chicago Bulls signed Vladimir RadmanoviÄ as a free agent.
2012-13,2012-07-19,signing,free_agent,PHO,1,dragigo01,1,0,0,False,The Phoenix Suns signed Goran DragiÄ as a free agent.
2012-13,2012-07-19,signing,free_agent,LAC,1,holliry01,1,0,0,False,The Los Angeles Clippers signed Ryan Hollins as a free agent.
2012-13,2012-07-19,signing,free_agent,DAL,1,mayooj01,1,0,0,False,The Dallas Mavericks signed O.J. Mayo as a free agent.
2012-13,2012-07-20,trade,,BOS/HOU/POR,3,johnsja02/mooreet01/willise01/abrinal01/pavloal01/leeco01/diebljo01,7,7,0,True,"In a 3-team trade, the Boston Celtics traded JaJuan Johnson, E'Twaun Moore, Sean Williams and a 2013 2nd round draft pick (Ãlex Abrines was later selected) to the Houston Rockets; the Boston Celtics traded Sasha PavloviÄ to the Portland Trail Blazers; the Houston Rockets traded Courtney Lee to the Boston Celtics; and the Portland Trail Blazers traded Jon Diebler to the Houston Rockets."
2012-13,2012-07-20,signing,free_agent,DEN,1,randoan01,1,0,0,False,The Denver Nuggets signed Anthony Randolph as a free agent.
2012-13,2012-07-20,signing,free_agent,PHO,1,beaslmi01,1,0,0,False,The Phoenix Suns signed Michael Beasley as a free agent.
2012-13,2012-07-20,signing,free_agent,CLE,1,leuerjo01,1,0,0,False,The Cleveland Cavaliers signed Jon Leuer as a free agent.
2012-13,2012-07-20,signing,free_agent,PHI,1,brownkw01,1,0,0,False,The Philadelphia 76ers signed Kwame Brown as a free agent.
2012-13,2012-07-23,signing,free_agent,CHI,1,hinriki01,1,0,0,False,The Chicago Bulls signed Kirk Hinrich as a free agent.
2012-13,2012-07-23,signing,free_agent,BRK,1,watsocj01,1,0,0,False,The Brooklyn Nets signed C.J. Watson as a free agent.
2012-13,2012-07-24,signing,free_agent,WAS,1,priceaj01,1,0,0,False,The Washington Wizards signed A.J. Price as a free agent.
2012-13,2012-07-24,signing,free_agent,HOU,1,asikom01,1,0,0,False,The Houston Rockets signed Ãmer AÅÄ±k as a free agent.
2012-13,2012-07-24,signing,free_agent,CHI,1,belinma01,1,0,0,False,The Chicago Bulls signed Marco Belinelli as a free agent.
2012-13,2012-07-24,trade,,MEM/MIN,2,cunnida01/ellinwa01,2,1,1,False,The Memphis Grizzlies traded Dante Cunningham to the Minnesota Timberwolves for Wayne Ellington.
2012-13,2012-07-24,waiver,,HOU,1,mooreet01,1,0,0,False,The Houston Rockets waived E'Twaun Moore.
2012-13,2012-07-24,signing,free_agent,NYK,1,prigipa01,1,0,0,False,The New York Knicks signed Pablo Prigioni as a free agent.
2012-13,2012-07-25,signing,free_agent,LAL,1,jamisan01,1,0,0,False,The Los Angeles Lakers signed Antawn Jamison as a free agent.
2012-13,2012-07-25,signing,free_agent,NYK,1,brewero02,1,0,0,False,The New York Knicks signed Ronnie Brewer as a free agent.
