season,era,date,days_from_open,player_id,pct_of_cap,total_salary,impact_tier,is_big_contract
2005-06,2005 CBA,2005-07-07,6,watsoea01,10.1,5000000.0,3.0,False
2005-06,2005 CBA,2005-08-02,32,daniean01,10.1,5000000.0,2.0,False
2005-06,2005 CBA,2005-08-02,32,hughela01,20.9,10344900.0,2.0,True
2005-06,2005 CBA,2005-08-02,32,jamesje01,10.1,5000000.0,,False
2005-06,2005 CBA,2005-08-02,32,marshdo01,9.7,4799108.0,3.0,False
2005-06,2005 CBA,2005-08-02,32,parkesm01,1.51,745248.0,3.0,False
2005-06,2005 CBA,2005-08-02,32,scalabr01,5.22,2586207.0,1.0,False
2005-06,2005 CBA,2005-08-02,32,swiftst01,10.1,5000000.0,1.0,False
2005-06,2005 CBA,2005-08-02,32,macijar01,5.05,2500000.0,,False
2005-06,2005 CBA,2005-08-02,32,powelka01,,,,False
2005-06,2005 CBA,2005-08-02,32,obertfa01,4.7,2325000.0,,False
2005-06,2005 CBA,2005-08-02,32,poweljo01,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-02,32,pricero01,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-03,33,bellra01,8.59,4250000.0,3.0,False
2005-06,2005 CBA,2005-08-03,33,doolike01,6.26,3100000.0,1.0,False
2005-06,2005 CBA,2005-08-03,33,moblecu01,14.55,7200000.0,2.0,False
2005-06,2005 CBA,2005-08-03,33,caldejo01,4.42,2190000.0,1.0,False
2005-06,2005 CBA,2005-08-04,34,dixonju01,5.05,2500000.0,2.0,False
2005-06,2005 CBA,2005-08-05,35,brunsri01,2.08,1029873.0,,False
2005-06,2005 CBA,2005-08-05,35,stoudda01,7.58,3750000.0,2.0,False
2005-06,2005 CBA,2005-08-05,35,gaide01,0.19,92396.0,,False
2005-06,2005 CBA,2005-08-05,35,marshra01,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-05,35,randosh01,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-08,38,simmobo01,16.16,8000000.0,3.0,True
2005-06,2005 CBA,2005-08-09,39,tskitni01,1.51,745248.0,,False
2005-06,2005 CBA,2005-08-09,39,anderal01,0.81,398762.0,1.0,False
2005-06,2005 CBA,2005-08-09,39,basdeed01,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-09,39,anderal01,0.81,398762.0,1.0,False
2005-06,2005 CBA,2005-08-10,40,sampsja01,1.45,719373.0,,False
2005-06,2005 CBA,2005-08-11,41,mcinnje01,6.87,3400000.0,,False
2005-06,2005 CBA,2005-08-11,41,pachuza01,8.08,4000000.0,1.0,False
2005-06,2005 CBA,2005-08-11,41,jasiksa01,8.08,4000000.0,3.0,False
2005-06,2005 CBA,2005-08-12,42,abdursh01,10.1,5000000.0,3.0,False
2005-06,2005 CBA,2005-08-12,42,huntest01,5.66,2800000.0,1.0,False
2005-06,2005 CBA,2005-08-12,42,fitchge01,0.73,359858.0,,False
2005-06,2005 CBA,2005-08-15,45,walshma01,0.08,38904.0,,False
2005-06,2005 CBA,2005-08-18,48,bellch01,1.3,641748.0,3.0,False
2005-06,2005 CBA,2005-08-18,48,burkepa01,1.52,750000.0,,False
2005-06,2005 CBA,2005-08-18,48,grantbr01,32.34,16006220.0,,True
2005-06,2005 CBA,2005-08-18,48,schenlu01,,,,False
2005-06,2005 CBA,2005-08-18,48,roberan02,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-19,49,chrisdo01,19.75,9775000.0,,True
2005-06,2005 CBA,2005-08-19,49,diopde01,3.74,1850000.0,3.0,False
2005-06,2005 CBA,2005-08-19,49,bynumwi01,,,,False
2005-06,2005 CBA,2005-08-22,52,anderde01,21.74,10763000.0,2.0,True
2005-06,2005 CBA,2005-08-26,56,davisda01,7.07,3500000.0,,False
2005-06,2005 CBA,2005-08-26,56,mckieaa01,17.17,8500000.0,,True
2005-06,2005 CBA,2005-08-26,56,jonesdw02,0.81,398762.0,,False
2005-06,2005 CBA,2005-08-29,59,johnser02,2.3,1138500.0,,False
2005-06,2005 CBA,2005-08-29,59,vanexni01,2.3,1138500.0,2.0,False
2005-06,2005 CBA,2005-08-30,60,edwarjo01,2.02,1000000.0,,False
2005-06,2005 CBA,2005-08-30,60,singlja01,1.26,625000.0,3.0,False
2005-06,2005 CBA,2005-08-31,61,mooremi01,2.06,1020000.0,1.0,False
2005-06,2005 CBA,2005-08-31,61,burleke01,0.81,398762.0,,False
2005-06,2005 CBA,2005-09-01,62,johnsli01,1.45,719373.0,1.0,False
2005-06,2005 CBA,2005-09-01,62,palacmi01,2.83,1400000.0,1.0,False
2005-06,2005 CBA,2005-09-02,63,allenma01,3.37,1670000.0,1.0,False
2005-06,2005 CBA,2005-09-02,63,finlemi01,37.6,18612500.0,3.0,True
2005-06,2005 CBA,2005-09-03,64,evansma01,3.03,1500000.0,3.0,False
2005-06,2005 CBA,2005-09-07,68,boothca01,14.66,7255098.0,,False
2005-06,2005 CBA,2005-09-07,68,greende01,0.81,398762.0,,False
2005-06,2005 CBA,2005-09-08,69,baxtelo01,1.51,745248.0,,False
2005-06,2005 CBA,2005-09-08,69,jonesda01,7.25,3590000.0,2.0,False
2005-06,2005 CBA,2005-09-08,69,murrala01,12.91,6388500.0,1.0,False
2005-06,2005 CBA,2005-09-08,69,padgesc01,3.37,1670000.0,2.0,False
2005-06,2005 CBA,2005-09-12,73,houseed01,1.69,835810.0,2.0,False
2005-06,2005 CBA,2005-09-12,73,batises01,0.81,398762.0,,False
2005-06,2005 CBA,2005-09-14,75,brownde02,5.05,2500000.0,1.0,False
2005-06,2005 CBA,2005-09-17,78,hendeal01,2.3,1138500.0,1.0,False
2005-06,2005 CBA,2005-09-22,83,nailole01,1.69,835810.0,,False
2005-06,2005 CBA,2005-09-22,83,paytoga01,2.3,1138500.0,2.0,False
2005-06,2005 CBA,2005-09-23,84,songada01,4.44,2200000.0,2.0,False
2005-06,2005 CBA,2005-09-26,87,frahmri01,1.45,719373.0,,False
2005-06,2005 CBA,2005-09-27,88,barrean01,,,,False
2005-06,2005 CBA,2005-09-27,88,hamilze01,0.66,329138.0,,False
2005-06,2005 CBA,2005-09-27,88,wilksmi01,1.51,745248.0,,False
2005-06,2005 CBA,2005-09-28,89,blakest01,2.02,1000000.0,2.0,False
2005-06,2005 CBA,2005-09-29,90,powelka01,,,,False
2005-06,2005 CBA,2005-09-29,90,morrite01,1.69,835810.0,,False
2005-06,2005 CBA,2005-09-29,90,mccarwa01,2.09,1035000.0,,False
2005-06,2005 CBA,2005-09-29,90,outlabo01,2.3,1138500.0,,False
2005-06,2005 CBA,2005-09-29,90,milesaa01,0.31,155614.0,,False
2005-06,2005 CBA,2005-09-29,90,grahast01,0.1,48630.0,,False
2005-06,2005 CBA,2005-09-30,91,felixno01,,,,False
2005-06,2005 CBA,2005-09-30,91,scaleal01,0.05,24315.0,,False
2005-06,2005 CBA,2005-10-01,92,ndongbo01,0.81,398762.0,,False
2005-06,2005 CBA,2005-10-02,93,davisjo02,0.39,193003.0,,False
2005-06,2005 CBA,2005-10-02,93,thomajo02,0.57,282118.0,,False
2005-06,2005 CBA,2005-10-03,94,kaponja01,2.22,1100000.0,1.0,False
2005-06,2005 CBA,2005-10-03,94,storeaw01,1.3,641748.0,,False
2005-06,2005 CBA,2005-10-03,94,thomabi01,,,,False
2005-06,2005 CBA,2005-10-03,94,thomaja02,0.3,148698.0,,False
2005-06,2005 CBA,2005-10-03,94,walkesa01,0.74,364223.0,,False
2005-06,2005 CBA,2005-10-03,94,dickeka01,0.06,31305.0,,False
2005-06,2005 CBA,2005-10-03,94,langfke01,,,,False
2005-06,2005 CBA,2005-10-03,94,owensan01,0.81,398762.0,,False
2005-06,2005 CBA,2005-10-04,95,zimmede01,,,,False
2005-06,2005 CBA,2005-10-05,96,hayesch01,,,,False
2005-06,2005 CBA,2005-10-06,97,barnema02,1.38,683862.0,1.0,False
2005-06,2005 CBA,2005-10-08,99,barroea01,0.81,398762.0,,False
2005-06,2005 CBA,2005-10-23,114,goldwan01,0.15,74652.0,,False
2006-07,2005 CBA,2006-07-06,5,rayal01,0.78,412718.0,1.0,False
2006-07,2005 CBA,2006-07-06,5,quinnch01,0.78,412718.0,,False
2006-07,2005 CBA,2006-07-08,7,amundlo01,1.12,593414.0,,False
2006-07,2005 CBA,2006-07-12,11,willish01,3.29,1750000.0,,False
2006-07,2005 CBA,2006-07-12,11,claxtsp01,12.9,6854546.0,1.0,False
2006-07,2005 CBA,2006-07-12,11,greenor01,1.25,664209.0,,False
2006-07,2005 CBA,2006-07-12,11,vaughja01,2.02,1071225.0,1.0,False
2006-07,2005 CBA,2006-07-12,11,powelro01,0.78,412718.0,,False
2006-07,2005 CBA,2006-07-12,11,wadedw01,7.23,3841443.0,5.0,False
2006-07,2005 CBA,2006-07-13,12,parkean01,7.81,4150000.0,3.0,False
2006-07,2005 CBA,2006-07-13,12,boganke01,4.72,2510000.0,2.0,False
2006-07,2005 CBA,2006-07-13,12,buckngr01,9.75,5182074.0,2.0,False
2006-07,2005 CBA,2006-07-13,12,jamesmi01,9.81,5215000.0,2.0,False
2006-07,2005 CBA,2006-07-13,12,piatker01,2.22,1178348.0,,False
2006-07,2005 CBA,2006-07-13,12,radmavl01,9.81,5215000.0,1.0,False
2006-07,2005 CBA,2006-07-13,12,thomati01,9.81,5215000.0,3.0,False
2006-07,2005 CBA,2006-07-13,12,wallabe01,30.11,16000000.0,4.0,True
2006-07,2005 CBA,2006-07-13,12,kinseta01,0.78,412718.0,2.0,False
2006-07,2005 CBA,2006-07-17,16,duprero01,1.45,771331.0,,False
2006-07,2005 CBA,2006-07-18,17,mohamna01,9.81,5215000.0,2.0,False
2006-07,2005 CBA,2006-07-18,17,murraro01,3.29,1750000.0,1.0,False
2006-07,2005 CBA,2006-07-18,17,greerly01,1.25,664209.0,,False
2006-07,2005 CBA,2006-07-19,18,harriot01,4.14,2200000.0,,False
2006-07,2005 CBA,2006-07-19,18,songada01,6.87,3650000.0,1.0,False
2006-07,2005 CBA,2006-07-20,19,banksma01,6.91,3672414.0,1.0,False
2006-07,2005 CBA,2006-07-21,20,butleja01,4.14,2200000.0,,False
2006-07,2005 CBA,2006-07-24,23,salmojo01,8.28,4400000.0,2.0,False
2006-07,2005 CBA,2006-07-24,23,garbajo01,7.06,3750000.0,3.0,False
2006-07,2005 CBA,2006-07-24,23,williju01,0.49,261724.0,,False
2006-07,2005 CBA,2006-07-25,24,jonesfr01,5.83,3100000.0,2.0,False
2006-07,2005 CBA,2006-07-26,25,jacksbo01,9.9,5259000.0,3.0,False
2006-07,2005 CBA,2006-07-26,25,diawaya01,0.78,412718.0,1.0,False
2006-07,2005 CBA,2006-07-27,26,marksse01,1.75,932015.0,,False
2006-07,2005 CBA,2006-07-28,27,bastoma01,1.4,744551.0,,False
2006-07,2005 CBA,2006-07-28,27,sampsja01,1.45,771331.0,,False
2006-07,2005 CBA,2006-07-31,30,griffad01,2.78,1475000.0,2.0,False
2006-07,2005 CBA,2006-08-01,31,georgde01,3.72,1974259.0,2.0,False
2006-07,2005 CBA,2006-08-01,31,williaa01,3.29,1750000.0,,False
2006-07,2005 CBA,2006-08-01,31,harriju01,0.74,390556.0,1.0,False
2006-07,2005 CBA,2006-08-02,32,elsonfr01,5.65,3000000.0,2.0,False
2006-07,2005 CBA,2006-08-03,33,mensapo01,0.78,412718.0,,False
2006-07,2005 CBA,2006-08-04,34,hitero01,0.78,412718.0,,False
2006-07,2005 CBA,2006-08-05,35,stevede01,1.75,932015.0,2.0,False
2006-07,2005 CBA,2006-08-07,37,jeffrja01,9.81,5215000.0,2.0,False
2006-07,2005 CBA,2006-08-09,39,pargoja01,1.88,1000000.0,2.0,False
2006-07,2005 CBA,2006-08-11,41,bareajo01,0.78,412718.0,,False
2006-07,2005 CBA,2006-08-14,44,voskuja01,3.76,2000000.0,1.0,False
2006-07,2005 CBA,2006-08-15,45,woodslo01,0.56,300000.0,,False
2006-07,2005 CBA,2006-08-17,47,houseed01,2.63,1400000.0,3.0,False
2006-07,2005 CBA,2006-08-18,48,pollasc01,4.14,2200000.0,,False
2006-07,2005 CBA,2006-08-30,60,wrighlo02,6.12,3250000.0,1.0,False
2006-07,2005 CBA,2006-08-31,61,jonesju01,1.88,998967.0,,False
2006-07,2005 CBA,2006-09-05,66,wesleda01,3.29,1750000.0,,False
2006-07,2005 CBA,2006-09-08,69,mcfariv01,0.78,412718.0,,False
2006-07,2005 CBA,2006-09-08,69,hendeal01,2.22,1178348.0,,False
2006-07,2005 CBA,2006-09-11,72,herrmwa01,3.39,1800000.0,3.0,False
2006-07,2005 CBA,2006-09-13,74,masonro01,1.4,744551.0,,False
2006-07,2005 CBA,2006-09-13,74,pinknke01,,,,False
2006-07,2005 CBA,2006-09-14,75,langja01,1.45,771331.0,,False
2006-07,2005 CBA,2006-09-17,78,johnske03,,,,False
2006-07,2005 CBA,2006-09-21,82,mccrach01,0.3,161061.0,,False
2006-07,2005 CBA,2006-09-21,82,harrimi01,,,,False
2006-07,2005 CBA,2006-09-22,83,wagneda02,1.45,771331.0,,False
2006-07,2005 CBA,2006-09-27,88,smithst03,0.3,161061.0,,False
2006-07,2005 CBA,2006-09-29,90,dickeka01,,,,False
2006-07,2005 CBA,2006-09-29,90,bozemce01,0.78,412718.0,,False
2006-07,2005 CBA,2006-09-29,90,brownan01,0.45,241591.0,,False
2006-07,2005 CBA,2006-10-02,93,powelka01,,,,False
2006-07,2005 CBA,2006-10-02,93,freijma01,0.27,145961.0,,False
2006-07,2005 CBA,2006-10-02,93,cartean01,,,,False
2006-07,2005 CBA,2006-10-02,93,padgesc01,2.81,1495317.0,,False
2006-07,2005 CBA,2006-10-02,93,roberan02,0.5,267111.0,,False
2006-07,2005 CBA,2006-10-02,93,udokaim01,1.4,744551.0,3.0,False
2006-07,2005 CBA,2006-10-02,93,storeaw01,,,,False
2006-07,2005 CBA,2006-10-02,93,farmede01,0.52,275404.0,,False
2006-07,2005 CBA,2006-10-03,94,tayloma01,16.12,8565918.0,,True
2006-07,2005 CBA,2006-10-20,111,barnema02,1.45,771331.0,3.0,False
2006-07,2005 CBA,2006-10-20,111,wellsbo01,3.98,2115000.0,1.0,False
2006-07,2005 CBA,2006-10-25,116,catoke01,2.02,1071225.0,,False
2007-08,2005 CBA,2007-07-03,2,owensan01,1.24,687456.0,,False
2007-08,2005 CBA,2007-07-03,2,rushka01,1.54,854957.0,1.0,False
2007-08,2005 CBA,2007-07-03,2,grahast01,1.39,770610.0,,False
2007-08,2005 CBA,2007-07-03,2,anthojo01,0.77,427163.0,,False
2007-08,2005 CBA,2007-07-10,9,moonja01,0.77,427163.0,3.0,False
2007-08,2005 CBA,2007-07-11,10,hillgr01,3.29,1830000.0,3.0,False
2007-08,2005 CBA,2007-07-11,10,kaponja01,9.63,5356000.0,1.0,False
2007-08,2005 CBA,2007-07-13,12,blakest01,7.64,4250000.0,2.0,False
2007-08,2005 CBA,2007-07-13,12,hartja01,4.13,2300000.0,1.0,False
2007-08,2005 CBA,2007-07-13,12,mooremi01,9.63,5356000.0,1.0,False
2007-08,2005 CBA,2007-07-13,12,harrimi01,,,,False
2007-08,2005 CBA,2007-07-16,15,atkinch01,5.39,3000000.0,,False
2007-08,2005 CBA,2007-07-16,15,milicda01,11.68,6500000.0,1.0,False
2007-08,2005 CBA,2007-07-17,16,magloja01,7.19,4000000.0,,False
2007-08,2005 CBA,2007-07-18,17,voskuja01,5.39,3000000.0,,False
2007-08,2005 CBA,2007-07-19,18,smithjo02,9.35,5200000.0,2.0,False
2007-08,2005 CBA,2007-07-20,19,brownan01,1.28,711517.0,,False
2007-08,2005 CBA,2007-07-20,19,francst01,31.46,17500000.0,,True
2007-08,2005 CBA,2007-07-20,19,fishede01,19.28,10723900.0,2.0,True
2007-08,2005 CBA,2007-07-23,22,dienetr01,2.7,1500000.0,2.0,False
2007-08,2005 CBA,2007-07-23,22,masonde01,8.99,5000000.0,1.0,False
2007-08,2005 CBA,2007-07-23,22,petermo01,9.63,5356000.0,2.0,False
2007-08,2005 CBA,2007-07-24,23,jacobca01,1.49,826269.0,1.0,False
2007-08,2005 CBA,2007-07-25,24,bastoma01,3.29,1830000.0,,False
2007-08,2005 CBA,2007-07-26,25,bassbr01,1.39,770610.0,2.0,False
2007-08,2005 CBA,2007-07-26,25,pricero01,1.98,1100000.0,2.0,False
2007-08,2005 CBA,2007-07-27,26,parkesm01,4.04,2250000.0,1.0,False
2007-08,2005 CBA,2007-07-30,29,karlco01,0.77,427163.0,,False
2007-08,2005 CBA,2007-07-30,29,conlemi01,6.07,3377160.0,1.0,False
2007-08,2005 CBA,2007-08-01,31,houseed01,2.7,1500000.0,3.0,False
2007-08,2005 CBA,2007-08-03,33,croshau01,2.19,1219590.0,,False
2007-08,2005 CBA,2007-08-06,36,jonesed02,3.29,1830000.0,2.0,False
2007-08,2005 CBA,2007-08-06,36,pollasc01,2.19,1219590.0,,False
2007-08,2005 CBA,2007-08-07,37,storeaw01,1.28,711517.0,,False
2007-08,2005 CBA,2007-08-09,39,hardaan01,0.58,320142.0,,False
2007-08,2005 CBA,2007-08-09,39,greende01,,,,False
2007-08,2005 CBA,2007-08-13,43,knighbr01,2.88,1600000.0,2.0,False
2007-08,2005 CBA,2007-08-14,44,poweljo01,1.44,800000.0,1.0,False
2007-08,2005 CBA,2007-08-16,46,hayesja01,2.16,1200000.0,2.0,False
2007-08,2005 CBA,2007-08-16,46,udokaim01,1.8,1000000.0,3.0,False
2007-08,2005 CBA,2007-08-16,46,hitero01,,,,False
2007-08,2005 CBA,2007-08-24,54,foylead01,18.26,10157090.0,2.0,True
2007-08,2005 CBA,2007-08-24,54,johnsal01,1.24,687456.0,1.0,False
2007-08,2005 CBA,2007-08-27,57,poseyja01,5.76,3206000.0,4.0,False
2007-08,2005 CBA,2007-08-29,59,patteru01,0.55,304897.0,,False
2007-08,2005 CBA,2007-08-30,60,greenor01,,,,False
2007-08,2005 CBA,2007-09-10,71,allenma01,1.79,998398.0,1.0,False
2007-08,2005 CBA,2007-09-12,73,boothca01,1.98,1103225.0,,False
2007-08,2005 CBA,2007-09-13,74,elyme01,1.61,895341.0,1.0,False
2007-08,2005 CBA,2007-09-17,78,iveyro01,1.48,826046.0,1.0,False
2007-08,2005 CBA,2007-09-22,83,ruffimi01,1.86,1033930.0,2.0,False
2007-08,2005 CBA,2007-09-24,85,hudsotr01,12.89,7172590.0,,False
2007-08,2005 CBA,2007-09-27,88,brownde02,2.16,1200000.0,1.0,False
2007-08,2005 CBA,2007-09-27,88,jonesda02,1.35,753767.0,,False
2007-08,2005 CBA,2007-09-28,89,powelka01,,,,False
2007-08,2005 CBA,2007-10-01,92,jonesju01,,,,False
2007-08,2005 CBA,2007-10-01,92,sampsja01,,,,False
2007-08,2005 CBA,2007-10-01,92,mccoyje01,0.27,151089.0,,False
2007-08,2005 CBA,2007-10-01,92,bowenry01,1.86,1033930.0,2.0,False
2007-08,2005 CBA,2007-10-01,92,frahmri01,1.12,623694.0,,False
2007-08,2005 CBA,2007-10-01,92,gilled01,0.27,151089.0,,False
2007-08,2005 CBA,2007-10-01,92,skinnbr01,1.99,1108718.0,1.0,False
2007-08,2005 CBA,2007-10-01,92,washida01,0.28,154847.0,,False
2007-08,2005 CBA,2007-10-01,92,watkida01,0.2,109461.0,,False
2007-08,2005 CBA,2007-10-01,92,westma02,0.77,427163.0,,False
2007-08,2005 CBA,2007-10-02,93,langfke01,0.49,272316.0,,False
2007-08,2005 CBA,2007-10-02,93,simsco01,0.2,112130.0,,False
2007-08,2005 CBA,2007-10-02,93,watsocj01,0.23,125479.0,,False
2007-08,2005 CBA,2007-10-03,94,dickada01,7.04,3916706.0,2.0,False
2007-08,2005 CBA,2007-10-06,97,armstda01,2.19,1219590.0,1.0,False
2007-08,2005 CBA,2007-10-19,110,wilksmi01,0.41,229432.0,,False
2007-08,2005 CBA,2007-10-27,118,wilksmi01,0.41,229432.0,,False
2007-08,2005 CBA,2007-10-29,120,nichode01,0.77,427163.0,,False
2008-09,2005 CBA,2008-07-03,2,greenge01,1.46,854957.0,,False
2008-09,2005 CBA,2008-07-08,7,adamsha01,0.51,297163.0,,False
2008-09,2005 CBA,2008-07-09,8,brandel01,23.45,13757844.0,2.0,True
2008-09,2005 CBA,2008-07-09,8,davisba01,19.17,11250000.0,2.0,True
2008-09,2005 CBA,2008-07-09,8,diopde01,9.52,5585000.0,1.0,False
2008-09,2005 CBA,2008-07-09,8,duhonch01,9.52,5585000.0,2.0,False
2008-09,2005 CBA,2008-07-09,8,jonesja02,6.83,4010000.0,1.0,False
2008-09,2005 CBA,2008-07-10,9,brownde03,0.41,238567.0,,False
2008-09,2005 CBA,2008-07-10,9,barrybr01,3.25,1910000.0,3.0,False
2008-09,2005 CBA,2008-07-10,9,maggeco01,14.1,8275862.0,2.0,False
2008-09,2005 CBA,2008-07-10,9,pietrmi01,9.03,5300000.0,3.0,False
2008-09,2005 CBA,2008-07-11,10,singlja01,1.41,826269.0,2.0,False
2008-09,2005 CBA,2008-07-11,10,masonro01,5.96,3500000.0,2.0,False
2008-09,2005 CBA,2008-07-11,10,mcleoke01,1.58,926678.0,,False
2008-09,2005 CBA,2008-07-15,14,johnsan02,3.25,1910000.0,2.0,False
2008-09,2005 CBA,2008-07-16,15,hayesja01,3.25,1910000.0,1.0,False
2008-09,2005 CBA,2008-07-16,15,luety01,3.83,2250000.0,2.0,False
2008-09,2005 CBA,2008-07-16,15,najered01,5.54,3250000.0,,False
2008-09,2005 CBA,2008-07-16,15,obryapa01,2.56,1500000.0,,False
2008-09,2005 CBA,2008-07-17,16,allenma01,2.22,1300000.0,1.0,False
2008-09,2005 CBA,2008-07-19,18,turiaro01,7.67,4500000.0,3.0,False
2008-09,2005 CBA,2008-07-22,21,barnema02,1.58,926678.0,2.0,False
2008-09,2005 CBA,2008-07-23,22,poseyja01,9.52,5585000.0,2.0,False
2008-09,2005 CBA,2008-07-23,22,tollian01,0.36,213255.0,,False
2008-09,2005 CBA,2008-07-24,23,roberan02,1.36,797581.0,,False
2008-09,2005 CBA,2008-07-24,23,anderch01,1.7,998398.0,4.0,False
2008-09,2005 CBA,2008-07-25,24,brownbo02,0.75,442114.0,1.0,False
2008-09,2005 CBA,2008-07-28,27,davisri01,3.92,2300000.0,1.0,False
2008-09,2005 CBA,2008-07-28,27,iveyro01,1.46,854957.0,1.0,False
2008-09,2005 CBA,2008-07-29,28,evansma01,4.26,2500000.0,2.0,False
2008-09,2005 CBA,2008-07-29,28,rushka01,1.58,926678.0,,False
2008-09,2005 CBA,2008-07-30,29,bynumwi01,1.21,711517.0,3.0,False
2008-09,2005 CBA,2008-07-30,29,jonesda02,1.58,926678.0,1.0,False
2008-09,2005 CBA,2008-07-30,29,morrira01,1.36,797581.0,,False
2008-09,2005 CBA,2008-07-31,30,skinnbr01,2.15,1262275.0,1.0,False
2008-09,2005 CBA,2008-08-04,34,brownkw01,6.82,4000000.0,1.0,False
2008-09,2005 CBA,2008-08-04,34,kinseta01,1.36,797581.0,,False
2008-09,2005 CBA,2008-08-04,34,morroan01,0.75,442114.0,2.0,False
2008-09,2005 CBA,2008-08-06,36,brownsh01,1.36,797581.0,,False
2008-09,2005 CBA,2008-08-07,37,diawaya01,1.49,875000.0,1.0,False
2008-09,2005 CBA,2008-08-08,38,willija02,2.15,1262275.0,,False
2008-09,2005 CBA,2008-08-11,41,gardnth01,1.21,711517.0,,False
2008-09,2005 CBA,2008-08-11,41,hunteot01,0.75,442114.0,,False
2008-09,2005 CBA,2008-08-13,43,murraro01,2.56,1500000.0,2.0,False
2008-09,2005 CBA,2008-08-14,44,amundlo01,1.36,797581.0,1.0,False
2008-09,2005 CBA,2008-08-14,44,poweljo01,1.46,854957.0,1.0,False
2008-09,2005 CBA,2008-08-20,50,ratlith01,2.15,1262275.0,2.0,False
2008-09,2005 CBA,2008-08-22,52,milesda01,16.54,9704752.0,,True
2008-09,2005 CBA,2008-08-22,52,brownde02,1.7,998398.0,1.0,False
2008-09,2005 CBA,2008-08-28,58,solomwi01,1.21,711517.0,2.0,False
2008-09,2005 CBA,2008-08-28,58,marksse01,1.95,1141838.0,1.0,False
2008-09,2005 CBA,2008-08-28,58,haddaha01,2.68,1572221.0,,False
2008-09,2005 CBA,2008-09-02,63,magloja01,1.95,1141838.0,1.0,False
2008-09,2005 CBA,2008-09-02,63,marshdo01,12.29,7213169.0,,False
2008-09,2005 CBA,2008-09-05,66,wrighlo02,2.15,1262275.0,,False
2008-09,2005 CBA,2008-09-09,70,elsonfr01,2.9,1700000.0,1.0,False
2008-09,2005 CBA,2008-09-09,70,nelsode01,0.31,182047.0,,False
2008-09,2005 CBA,2008-09-17,78,farmede01,0.14,83708.0,,False
2008-09,2005 CBA,2008-09-17,78,greende01,,,,False
2008-09,2005 CBA,2008-09-22,83,johnsli01,0.21,125374.0,,False
2008-09,2005 CBA,2008-09-23,84,dixonju01,1.7,998398.0,1.0,False
2008-09,2005 CBA,2008-09-25,86,jonesdw02,0.08,46812.0,,False
2008-09,2005 CBA,2008-09-25,86,randosh01,1.41,826269.0,,False
2008-09,2005 CBA,2008-09-25,86,richaje01,1.31,769431.0,,False
2008-09,2005 CBA,2008-09-25,86,wilksmi01,1.7,998398.0,,False
2008-09,2005 CBA,2008-09-25,86,emmetan01,,,,False
2008-09,2005 CBA,2008-09-26,87,rossqu01,1.46,854957.0,1.0,False
2008-09,2005 CBA,2008-09-26,87,simsco01,0.31,184648.0,,False
2008-09,2005 CBA,2008-09-27,88,brownan01,0.18,107908.0,,False
2008-09,2005 CBA,2008-09-27,88,gilled01,0.66,387613.0,,False
2008-09,2005 CBA,2008-09-28,89,jeffedo01,,,,False
2008-09,2005 CBA,2008-09-29,90,wafervo01,1.41,826269.0,3.0,False
2008-09,2005 CBA,2008-09-29,90,willija04,0.42,244463.0,,False
2008-09,2005 CBA,2008-09-30,91,croshau01,1.02,601436.0,,False
2008-09,2005 CBA,2008-09-30,91,ruffimi01,1.95,1141838.0,,False
2008-09,2005 CBA,2008-09-30,91,duprero01,,,,False
2008-09,2005 CBA,2008-09-30,91,davisjo02,,,,False
2008-09,2005 CBA,2008-09-30,91,sampsja01,,,,False
2008-09,2005 CBA,2008-10-01,92,ollieke01,2.15,1262275.0,1.0,False
2008-09,2005 CBA,2008-10-01,92,dickada01,,,,False
2008-09,2005 CBA,2008-10-03,94,livinsh01,0.63,370000.0,,False
2008-09,2005 CBA,2008-10-03,94,howarju01,14.24,8355619.0,,False
2008-09,2005 CBA,2008-10-27,118,ruffimi01,1.95,1141838.0,,False
2008-09,2005 CBA,2008-10-28,119,johnsli01,0.21,125374.0,,False
2009-10,2005 CBA,2009-07-08,7,gordobe01,17.33,10000000.0,2.0,True
2009-10,2005 CBA,2009-07-08,7,wallara01,10.15,5854000.0,3.0,False
2009-10,2005 CBA,2009-07-08,7,artesro01,10.15,5854000.0,3.0,False
2009-10,2005 CBA,2009-07-08,7,arizatr01,10.15,5854000.0,3.0,False
2009-10,2005 CBA,2009-07-08,7,rossqu01,1.79,1033342.0,1.0,False
2009-10,2005 CBA,2009-07-09,8,villach01,11.27,6500000.0,3.0,False
2009-10,2005 CBA,2009-07-10,9,bassbr01,6.93,4000000.0,2.0,False
2009-10,2005 CBA,2009-07-10,9,mcdyean01,13.0,7500000.0,2.0,False
2009-10,2005 CBA,2009-07-13,12,pargoja01,3.47,2000000.0,1.0,False
2009-10,2005 CBA,2009-07-13,12,parkean01,4.58,2644230.0,2.0,False
2009-10,2005 CBA,2009-07-14,13,jonesda02,4.33,2500000.0,1.0,False
2009-10,2005 CBA,2009-07-14,13,fryech01,3.47,2000000.0,4.0,False
