season,season_end,player_id,player,total_salary,n_teams,teams,salary_cap,pct_of_cap
2011-12,2012,willima02,Marvin Williams,7500000.0,1,ATL,58044000,12.92
2011-12,2012,youngth01,Thaddeus Young,7478261.0,1,PHI,58044000,12.88
2011-12,2012,thomaty01,Tyrus Thomas,7305765.0,1,CHA,58044000,12.59
2011-12,2012,perkike01,Kendrick Perkins,7123626.0,1,OKC,58044000,12.27
2011-12,2012,cartevi01,Vince Carter,7000000.0,2,DAL/PHO,58044000,12.06
2011-12,2012,dalemsa01,Samuel Dalembert,7000000.0,1,HOU,58044000,12.06
2011-12,2012,outlatr01,Travis Outlaw,7000000.0,2,NJN/SAC,58044000,12.06
2011-12,2012,thornma01,Marcus Thornton,7000000.0,1,SAC,58044000,12.06
2011-12,2012,rosede01,Derrick Rose,6993708.0,1,CHI,58044000,12.05
2011-12,2012,diopde01,DeSagana Diop,6925400.0,1,CHA,58044000,11.93
2011-12,2012,udrihbe01,Beno Udrih,6925400.0,1,MIL,58044000,11.93
2011-12,2012,arizatr01,Trevor Ariza,6790640.0,1,NOH,58044000,11.7
2011-12,2012,artesro01,Metta World Peace,6790640.0,1,LAL,58044000,11.7
2011-12,2012,gortama01,Marcin Gortat,6790640.0,1,PHO,58044000,11.7
2011-12,2012,brownkw01,Kwame Brown,6750000.0,1,GSW,58044000,11.63
2011-12,2012,redicjj01,J.J. Redick,6750000.0,1,ORL,58044000,11.63
2011-12,2012,nocioan01,Andres Nocioni,6650000.0,1,PHI,58044000,11.46
2011-12,2012,conlemi01,Mike Conley,6611571.0,1,MEM,58044000,11.39
2011-12,2012,pietrmi01,Mickael Pietrus,6523166.0,2,BOS/PHO,58044000,11.24
2011-12,2012,hillgr01,Grant Hill,6500000.0,1,PHO,58044000,11.2
2011-12,2012,blatcan01,Andray Blatche,6442083.0,1,WAS,58044000,11.1
2011-12,2012,davisgl01,Glen Davis,6300000.0,1,ORL,58044000,10.85
2011-12,2012,princta01,Tayshaun Prince,6292135.0,1,DET,58044000,10.84
2011-12,2012,beaslmi01,Michael Beasley,6262347.0,1,MIN,58044000,10.79
2011-12,2012,goodedr01,Drew Gooden,6226200.0,1,MIL,58044000,10.73
2011-12,2012,harrial01,Al Harrington,6226200.0,1,DEN,58044000,10.73
2011-12,2012,onealje01,Jermaine O'Neal,6226200.0,1,BOS,58044000,10.73
2011-12,2012,matthwe02,Wesley Matthews,6135160.0,1,POR,58044000,10.57
2011-12,2012,childjo01,Josh Childress,6000000.0,1,PHO,58044000,10.34
2011-12,2012,garcifr01,Francisco Garcia,5800000.0,1,SAC,58044000,9.99
2011-12,2012,lowryky01,Kyle Lowry,5750000.0,1,HOU,58044000,9.91
2011-12,2012,griffbl01,Blake Griffin,5731080.0,1,LAC,58044000,9.87
2011-12,2012,waltolu01,Luke Walton,5680000.0,1,LAL,58044000,9.79
2011-12,2012,mayooj01,O.J. Mayo,5632637.0,1,MEM,58044000,9.7
2011-12,2012,fryech01,Channing Frye,5600000.0,1,PHO,58044000,9.65
2011-12,2012,walljo01,John Wall,5530080.0,1,WAS,58044000,9.53
2011-12,2012,johnsam01,Amir Johnson,5500000.0,1,TOR,58044000,9.48
2011-12,2012,robinna01,Nate Robinson,5483307.0,2,GSW/OKC,58044000,9.45
2011-12,2012,millemi01,Mike Miller,5400000.0,1,MIA,58044000,9.3
2011-12,2012,richaja01,Jason Richardson,5395000.0,1,ORL,58044000,9.29
2011-12,2012,webstma02,Martell Webster,5256000.0,1,MIN,58044000,9.06
2011-12,2012,hayesch01,Chuck Hayes,5250000.0,1,SAC,58044000,9.04
2011-12,2012,willilo02,Louis Williams,5176000.0,1,PHI,58044000,8.92
2011-12,2012,irvinky01,Kyrie Irving,5144280.0,1,CLE,58044000,8.86
2011-12,2012,thabeha01,Hasheem Thabeet,5127720.0,1,HOU,58044000,8.83
2011-12,2012,westbru01,Russell Westbrook,5082416.0,1,OKC,58044000,8.76
2011-12,2012,crawfja01,Jamal Crawford,5000000.0,1,POR,58044000,8.61
2011-12,2012,jackja01,Jarrett Jack,5000000.0,1,NOH,58044000,8.61
2011-12,2012,korveky01,Kyle Korver,5000000.0,1,CHI,58044000,8.61
2011-12,2012,maxieja01,Jason Maxiell,5000000.0,1,DET,58044000,8.61
2011-12,2012,mbahalu01,Luc Mbah a Moute,5000000.0,1,MIL,58044000,8.61
2011-12,2012,turneev01,Evan Turner,4947840.0,1,PHI,58044000,8.52
2011-12,2012,milicda01,Darko Milicic,4776500.0,1,MIN,58044000,8.23
2011-12,2012,millebr01,Brad Miller,4752000.0,1,MIN,58044000,8.19
2011-12,2012,pachuza01,Zaza Pachulia,4750000.0,1,ATL,58044000,8.18
2011-12,2012,brewero02,Ronnie Brewer,4710000.0,1,CHI,58044000,8.11
2011-12,2012,loveke01,Kevin Love,4609701.0,1,MIN,58044000,7.94
2011-12,2012,kleizli01,Linas Kleiza,4605000.0,1,TOR,58044000,7.93
2011-12,2012,hardeja01,James Harden,4604760.0,1,OKC,58044000,7.93
2011-12,2012,willide02,Derrick Williams,4602720.0,1,MIN,58044000,7.93
2011-12,2012,pekovni01,Nikola Pekovic,4503600.0,1,MIN,58044000,7.76
2011-12,2012,jerebjo01,Jonas Jerebko,4500000.0,1,DET,58044000,7.75
2011-12,2012,favorde01,Derrick Favors,4443360.0,1,UTA,58044000,7.66
2011-12,2012,gibsoda01,Daniel Gibson,4403834.0,1,CLE,58044000,7.59
2011-12,2012,turiaro01,Ronny Turiaf,4360000.0,1,WAS,58044000,7.51
2011-12,2012,bareajo01,Jose Barea,4300000.0,1,MIN,58044000,7.41
2011-12,2012,sessira01,Ramon Sessions,4257973.0,1,CLE,58044000,7.34
2011-12,2012,bassbr01,Brandon Bass,4250000.0,1,BOS,58044000,7.32
2011-12,2012,dudleja01,Jared Dudley,4250000.0,1,PHO,58044000,7.32
2011-12,2012,foyera01,Randy Foye,4250000.0,1,LAC,58044000,7.32
2011-12,2012,anderch01,Chris Andersen,4234000.0,1,DEN,58044000,7.29
2011-12,2012,gallida01,Danilo Gallinari,4190182.0,1,DEN,58044000,7.22
2011-12,2012,evansty01,Tyreke Evans,4151640.0,1,SAC,58044000,7.15
2011-12,2012,kanteen01,Enes Kanter,4133280.0,1,UTA,58044000,7.12
2011-12,2012,bellch01,Charlie Bell,4099920.0,1,GSW,58044000,7.06
2011-12,2012,hawessp01,Spencer Hawes,4051024.0,1,PHI,58044000,6.98
2011-12,2012,johnswe01,Wesley Johnson,4006080.0,1,MIN,58044000,6.9
2011-12,2012,blakest01,Steve Blake,4000000.0,1,LAL,58044000,6.89
2011-12,2012,chalmma01,Mario Chalmers,4000000.0,1,MIA,58044000,6.89
2011-12,2012,farmajo01,Jordan Farmar,4000000.0,1,NJN,58044000,6.89
2011-12,2012,gomesry01,Ryan Gomes,4000000.0,1,LAC,58044000,6.89
2011-12,2012,morroan01,Anthony Morrow,4000000.0,1,NJN,58044000,6.89
2011-12,2012,warriha01,Hakim Warrick,4000000.0,1,PHO,58044000,6.89
2011-12,2012,carroma01,Matt Carroll,3900000.0,1,CHA,58044000,6.72
2011-12,2012,gordoer01,Eric Gordon,3831184.0,1,NOH,58044000,6.6
2011-12,2012,wrighdo01,Dorell Wright,3823000.0,1,GSW,58044000,6.59
2011-12,2012,hasleud01,Udonis Haslem,3780000.0,1,MIA,58044000,6.51
2011-12,2012,dunlemi02,Mike Dunleavy,3750000.0,1,MIL,58044000,6.46
2011-12,2012,mohamna01,Nazr Mohammed,3750000.0,1,OKC,58044000,6.46
2011-12,2012,thomptr01,Tristan Thompson,3726600.0,1,CLE,58044000,6.42
2011-12,2012,milescj01,C.J. Miles,3700000.0,1,UTA,58044000,6.37
2011-12,2012,youngni01,Nick Young,3695857.0,1,WAS,58044000,6.37
2011-12,2012,ridnolu01,Luke Ridnour,3680000.0,1,MIN,58044000,6.34
2011-12,2012,splitti01,Tiago Splitter,3672000.0,1,SAS,58044000,6.33
2011-12,2012,couside01,DeMarcus Cousins,3627720.0,1,SAC,58044000,6.25
2011-12,2012,anthojo01,Joel Anthony,3600000.0,1,MIA,58044000,6.2
2011-12,2012,brownsh01,Shannon Brown,3500000.0,1,PHO,58044000,6.03
2011-12,2012,delfica01,Carlos Delfino,3500000.0,1,MIL,58044000,6.03
2011-12,2012,duhonch01,Chris Duhon,3500000.0,1,ORL,58044000,6.03
2011-12,2012,livinsh01,Shaun Livingston,3500000.0,1,MIL,58044000,6.03
2011-12,2012,rubiori01,Ricky Rubio,3480120.0,1,MIN,58044000,6.0
2011-12,2012,flynnjo01,Jonny Flynn,3414720.0,1,HOU,58044000,5.88
2011-12,2012,fishede01,Derek Fisher,3400000.0,1,LAL,58044000,5.86
2011-12,2012,watsocj01,C.J. Watson,3400000.0,1,CHI,58044000,5.86
2011-12,2012,belinma01,Marco Belinelli,3377604.0,1,NOH,58044000,5.82
2011-12,2012,mozgoti01,Timofey Mozgov,3343896.0,1,DEN,58044000,5.76
2011-12,2012,cookda02,Daequan Cook,3341558.0,1,OKC,58044000,5.76
2011-12,2012,bonnema01,Matt Bonner,3315000.0,1,SAS,58044000,5.71
2011-12,2012,sefolth01,Thabo Sefolosha,3300000.0,1,OKC,58044000,5.69
2011-12,2012,udohek01,Ekpe Udoh,3294960.0,1,GSW,58044000,5.68
2011-12,2012,collini01,Nick Collison,3272997.0,1,OKC,58044000,5.64
2011-12,2012,bynumwi01,Will Bynum,3250000.0,1,DET,58044000,5.6
2011-12,2012,petrojo01,Johan Petro,3250000.0,1,NJN,58044000,5.6
2011-12,2012,bellra01,Raja Bell,3240000.0,1,UTA,58044000,5.58
2011-12,2012,augusdj01,D.J. Augustin,3236470.0,1,CHA,58044000,5.58
2011-12,2012,allento01,Tony Allen,3150000.0,1,MEM,58044000,5.43
2011-12,2012,curryst01,Stephen Curry,3117120.0,1,GSW,58044000,5.37
2011-12,2012,lopezbr01,Brook Lopez,3076983.0,1,NJN,58044000,5.3
2011-12,2012,veselja01,Jan Vesely,3065040.0,1,WAS,58044000,5.28
2011-12,2012,breweco01,Corey Brewer,3059000.0,1,DEN,58044000,5.27
2011-12,2012,bayleje01,Jerryd Bayless,3042280.0,1,TOR,58044000,5.24
2011-12,2012,monrogr01,Greg Monroe,3007920.0,1,DET,58044000,5.18
2011-12,2012,thompja02,Jason Thompson,3001284.0,1,SAC,58044000,5.17
2011-12,2012,battish01,Shane Battier,3000000.0,1,MIA,58044000,5.17
2011-12,2012,fosteje01,Jeff Foster,3000000.0,1,IND,58044000,5.17
2011-12,2012,mcrobjo01,Josh McRoberts,3000000.0,1,LAL,58044000,5.17
2011-12,2012,wilcoch01,Chris Wilcox,3000000.0,1,BOS,58044000,5.17
2011-12,2012,willish03,Shawne Williams,3000000.0,1,NJN,58044000,5.17
2011-12,2012,rushbr01,Brandon Rush,2956658.0,1,GSW,58044000,5.09
2011-12,2012,randoan01,Anthony Randolph,2911231.0,1,MIN,58044000,5.02
2011-12,2012,lopezro01,Robin Lopez,2862602.0,1,PHO,58044000,4.93
2011-12,2012,hilljo01,Jordan Hill,2855760.0,1,HOU,58044000,4.92
2011-12,2012,biyombi01,Bismack Biyombo,2798040.0,1,CHA,58044000,4.82
2011-12,2012,aminual01,Al-Farouq Aminu,2755560.0,1,NOH,58044000,4.75
2011-12,2012,najered01,Eduardo Najera,2750000.0,1,CHA,58044000,4.74
2011-12,2012,speigma01,Marreese Speights,2721255.0,1,MEM,58044000,4.69
2011-12,2012,jonesda02,Dahntay Jones,2700000.0,1,IND,58044000,4.65
2011-12,2012,mcdyean01,Antonio McDyess,2640000.0,1,SAS,58044000,4.55
2011-12,2012,derozde01,DeMar DeRozan,2625000.0,1,TOR,58044000,4.52
2011-12,2012,hibbero01,Roy Hibbert,2588590.0,1,IND,58044000,4.46
2011-12,2012,knighbr03,Brandon Knight,2563320.0,1,DET,58044000,4.42
2011-12,2012,ilyaser01,Ersan Ilyasova,2541000.0,1,MIL,58044000,4.38
2011-12,2012,haywago01,Gordon Hayward,2532960.0,1,UTA,58044000,4.36
2011-12,2012,grayaa01,Aaron Gray,2500000.0,1,TOR,58044000,4.31
2011-12,2012,martike01,Kenyon Martin,2500000.0,1,LAC,58044000,4.31
2011-12,2012,smithja02,Jason Smith,2500000.0,1,NOH,58044000,4.31
2011-12,2012,stevede01,DeShawn Stevenson,2500000.0,1,NJN,58044000,4.31
2011-12,2012,willire02,Reggie Williams,2500000.0,1,CHA,58044000,4.31
2011-12,2012,jennibr01,Brandon Jennings,2493720.0,1,MIL,58044000,4.3
2011-12,2012,holliry01,Ryan Hollins,2483333.0,1,CLE,58044000,4.28
2011-12,2012,mcgeeja01,JaVale McGee,2462400.0,1,WAS,58044000,4.24
2011-12,2012,richaqu01,Quentin Richardson,2446600.0,1,ORL,58044000,4.22
2011-12,2012,georgpa01,Paul George,2406240.0,1,IND,58044000,4.15
2011-12,2012,amundlo01,Louis Amundson,2403000.0,1,IND,58044000,4.14
2011-12,2012,smithjr01,J.R. Smith,2382353.0,1,NYK,58044000,4.1
2011-12,2012,willite01,Terrence Williams,2369040.0,1,HOU,58044000,4.08
2011-12,2012,walkeke02,Kemba Walker,2356320.0,1,CHA,58044000,4.06
2011-12,2012,hicksjj01,J.J. Hickson,2354537.0,1,SAC,58044000,4.06
2011-12,2012,aldrico01,Cole Aldrich,2286000.0,1,OKC,58044000,3.94
2011-12,2012,hendege02,Gerald Henderson,2250600.0,1,CHA,58044000,3.88
2011-12,2012,parkean01,Anthony Parker,2250000.0,1,CLE,58044000,3.88
2011-12,2012,doolike01,Keyon Dooling,2246400.0,1,BOS,58044000,3.87
2011-12,2012,wallabe01,Ben Wallace,2246400.0,1,DET,58044000,3.87
2011-12,2012,anderry01,Ryan Anderson,2244601.0,1,ORL,58044000,3.87
2011-12,2012,fredeji01,Jimmer Fredette,2238360.0,1,SAC,58044000,3.86
2011-12,2012,leeco01,Courtney Lee,2225093.0,1,HOU,58044000,3.83
2011-12,2012,koufoko01,Kosta Koufos,2203792.0,1,DEN,58044000,3.8
2011-12,2012,fernaru01,Rudy Fernandez,2180443.0,1,DEN,58044000,3.76
2011-12,2012,henryxa01,Xavier Henry,2171640.0,1,NOH,58044000,3.74
2011-12,2012,batumni01,Nicolas Batum,2155365.0,1,POR,58044000,3.71
2011-12,2012,howarjo01,Josh Howard,2150000.0,1,UTA,58044000,3.7
2011-12,2012,hansbty01,Tyler Hansbrough,2138040.0,1,IND,58044000,3.68
2011-12,2012,thompkl01,Klay Thompson,2126520.0,1,GSW,58044000,3.66
2011-12,2012,dragigo01,Goran Dragic,2108000.0,1,HOU,58044000,3.63
2011-12,2012,hillge01,George Hill,2086360.0,1,IND,58044000,3.59
2011-12,2012,davised01,Ed Davis,2063040.0,1,TOR,58044000,3.55
2011-12,2012,tollian01,Anthony Tolliver,2050000.0,1,MIN,58044000,3.53
2011-12,2012,arthuda01,Darrell Arthur,2027119.0,1,MEM,58044000,3.49
2011-12,2012,burksal01,Alec Burks,2020200.0,1,UTA,58044000,3.48
2011-12,2012,greendo01,Donte Greene,2015896.0,1,SAC,58044000,3.47
2011-12,2012,whitedj01,D.J. White,2001167.0,1,CHA,58044000,3.45
2011-12,2012,cunnida01,Dante Cunningham,2000000.0,1,MEM,58044000,3.45
2011-12,2012,watsoea01,Earl Watson,2000000.0,1,UTA,58044000,3.45
2011-12,2012,pattepa01,Patrick Patterson,1959960.0,1,HOU,58044000,3.38
2011-12,2012,dayeau01,Austin Daye,1929600.0,1,DET,58044000,3.32
2011-12,2012,morrima02,Markieff Morris,1919160.0,1,PHO,58044000,3.31
2011-12,2012,barnema02,Matt Barnes,1906200.0,1,LAL,58044000,3.28
2011-12,2012,sandela01,Larry Sanders,1861920.0,1,MIL,58044000,3.21
2011-12,2012,asikom01,Omer Asik,1857500.0,1,CHI,58044000,3.2
2011-12,2012,johnsja01,James Johnson,1833120.0,1,TOR,58044000,3.16
2011-12,2012,morrima03,Marcus Morris,1823280.0,1,HOU,58044000,3.14
2011-12,2012,babbilu01,Luke Babbitt,1768800.0,1,POR,58044000,3.05
2011-12,2012,holidjr01,Jrue Holiday,1741440.0,1,PHI,58044000,3.0
2011-12,2012,leonaka01,Kawhi Leonard,1731960.0,1,SAS,58044000,2.98
2011-12,2012,serapke01,Kevin Seraphin,1680360.0,1,WAS,58044000,2.89
2011-12,2012,balkmre01,Renaldo Balkman,1675000.0,1,NYK,58044000,2.89
2011-12,2012,lawsoty01,Ty Lawson,1654440.0,1,DEN,58044000,2.85
2011-12,2012,vucevni01,Nikola Vucevic,1645400.0,1,PHI,58044000,2.83
2011-12,2012,bledser01,Eric Bledsoe,1596360.0,1,LAC,58044000,2.75
2011-12,2012,teaguje01,Jeff Teague,1579920.0,1,ATL,58044000,2.72
2011-12,2012,ayongu01,Gustavo Ayon,1567500.0,1,NOH,58044000,2.7
2011-12,2012,shumpim01,Iman Shumpert,1563120.0,1,NYK,58044000,2.69
2011-12,2012,bradlav01,Avery Bradley,1524480.0,1,BOS,58044000,2.63
2011-12,2012,maynoer01,Eric Maynor,1516680.0,1,OKC,58044000,2.61
2011-12,2012,forbega01,Gary Forbes,1500000.0,1,TOR,58044000,2.58
2011-12,2012,jonesja02,James Jones,1500000.0,1,MIA,58044000,2.58
2011-12,2012,odengr01,Greg Oden,1500000.0,1,POR,58044000,2.58
2011-12,2012,pendeje02,Jeff Pendergraph,1500000.0,1,IND,58044000,2.58
2011-12,2012,telfase01,Sebastian Telfair,1500000.0,1,PHO,58044000,2.58
2011-12,2012,singlch01,Chris Singleton,1485000.0,1,WAS,58044000,2.56
2011-12,2012,anderja01,James Anderson,1463520.0,1,SAS,58044000,2.52
2011-12,2012,collida01,Darren Collison,1455960.0,1,IND,58044000,2.51
2011-12,2012,harrito02,Tobias Harris,1418160.0,1,MIL,58044000,2.44
2011-12,2012,brackcr01,Craig Brackins,1404960.0,1,PHI,58044000,2.42
2011-12,2012,battito01,Tony Battie,1352181.0,1,PHI,58044000,2.33
2011-12,2012,bibbymi01,Mike Bibby,1352181.0,1,NYK,58044000,2.33
2011-12,2012,cardibr01,Brian Cardinal,1352181.0,1,DAL,58044000,2.33
