season,season_end,team,player,player_id,salary
2021-22,2022,NYK,Julius Randle,randlju01,19800000
2021-22,2022,NYK,Evan Fournier,fournev01,17142857
2021-22,2022,NYK,Derrick Rose,rosede01,13445120
2021-22,2022,NYK,Alec Burks,burksal01,9536000
2021-22,2022,NYK,Nerlens Noel,noelne01,8800000
2021-22,2022,NYK,Kemba Walker,walkeke02,8729020
2021-22,2022,NYK,RJ Barrett,barrerj01,8623920
2021-22,2022,NYK,Joakim Noah,noahjo01,6431666
2021-22,2022,NYK,Obi Toppin,toppiob01,5105160
2021-22,2022,NYK,Taj Gibson,gibsota01,4910000
2021-22,2022,NYK,Cam Reddish,reddica01,4670160
2021-22,2022,NYK,Solomon Hill,hillso01,2389641
2021-22,2022,NYK,Immanuel Quickley,quickim01,2210640
2021-22,2022,NYK,Quentin Grimes,grimequ01,2168760
2021-22,2022,NYK,Mitchell Robinson,robinmi01,1802057
2021-22,2022,NYK,Miles McBride,mcbrimi01,925258
2021-22,2022,NYK,Denzel Valentine,valende01,902801
2021-22,2022,NYK,Ryan Arcidiacono,arcidry01,791798
2021-22,2022,NYK,Wayne Selden,seldewa01,785102
2021-22,2022,NYK,Damyean Dotson,dotsoda01,205662
2021-22,2022,NYK,Matt Mooney,moonema01,171156
2021-22,2022,NYK,Danuel House,houseda01,111457
2021-22,2022,NYK,Tyler Hall,hallty01,53176
2021-22,2022,NYK,Feron Hunt,huntfe01,0
2021-22,2022,NYK,Luka Å amaniÄ,samanlu01,0
2021-22,2022,NYK,Jericho Sims,simsje01,0
2021-22,2022,OKC,Kemba Walker,walkeke02,26238422
2021-22,2022,OKC,Derrick Favors,favorde01,9720900
2021-22,2022,OKC,Josh Giddey,giddejo01,5988000
2021-22,2022,OKC,Shai Gilgeous-Alexander,gilgesh01,5495532
2021-22,2022,OKC,Mike Muscala,muscami01,3500000
2021-22,2022,OKC,Aleksej Pokusevski,pokusal01,3113160
2021-22,2022,OKC,Tre Mann,manntr01,2901240
2021-22,2022,OKC,Darius Bazley,bazleda01,2513040
2021-22,2022,OKC,Ty Jerome,jeromty01,2412840
2021-22,2022,OKC,Kenrich Williams,willike04,2000000
2021-22,2022,OKC,Jeremiah Robinson-Earl,robinje02,2000000
2021-22,2022,OKC,ThÃ©o Maledon,maledth01,2000000
2021-22,2022,OKC,Isaiah Roby,robyis01,1782621
2021-22,2022,OKC,Luguentz Dort,dortlu01,1782621
2021-22,2022,OKC,KZ Okpala,okpalkz01,1782621
2021-22,2022,OKC,Gabriel Deck,deckga01,1690507
2021-22,2022,OKC,Mamadi Diakite,diakima01,1040234
2021-22,2022,OKC,Aaron Wiggins,wiggiaa01,1000000
2021-22,2022,OKC,Kyle Singler,singlky01,999200
2021-22,2022,OKC,Vit Krejci,krejcvi01,925258
2021-22,2022,OKC,Patrick Patterson,pattepa01,737066
2021-22,2022,OKC,Admiral Schofield,schofad01,300000
2021-22,2022,OKC,Jaylen Hoard,hoardja01,191860
2021-22,2022,OKC,Olivier Sarr,sarrol01,106352
2021-22,2022,OKC,Scotty Hopson,hopsosc01,99380
2021-22,2022,OKC,Georgios Kalaitzakis,kalaige01,53176
2021-22,2022,OKC,Zavier Simpson,simpsza01,53176
2021-22,2022,OKC,Rob Edwards,edwarro01,53176
2021-22,2022,OKC,Miye Oni,onimi01,51225
2021-22,2022,OKC,Lindy Waters,waterli01,0
2021-22,2022,OKC,Paul Watson,watsopa01,0
2021-22,2022,OKC,Melvin Frazier,frazime01,0
2021-22,2022,OKC,Josh Hall,halljo01,0
2021-22,2022,ORL,Gary Harris,harriga01,20482143
2021-22,2022,ORL,Jonathan Isaac,isaacjo01,17400000
2021-22,2022,ORL,Markelle Fultz,fultzma01,16500000
2021-22,2022,ORL,Terrence Ross,rosste01,12500000
2021-22,2022,ORL,Mohamed Bamba,bambamo01,7568742
2021-22,2022,ORL,Wendell Carter,cartewe01,6920027
2021-22,2022,ORL,Jalen Suggs,suggsja01,6592920
2021-22,2022,ORL,Timofey Mozgov,mozgoti01,5573334
2021-22,2022,ORL,Franz Wagner,wagnefr01,5007840
2021-22,2022,ORL,Robin Lopez,lopezro01,5000000
2021-22,2022,ORL,Cole Anthony,anthoco01,3449400
2021-22,2022,ORL,Michael Carter-Williams,cartemi01,3300000
2021-22,2022,ORL,Chuma Okeke,okekech01,3277080
2021-22,2022,ORL,E'Twaun Moore,mooreet01,2641691
2021-22,2022,ORL,R.J. Hampton,hamptrj01,2303040
2021-22,2022,ORL,Bol Bol,bolbo01,2161152
2021-22,2022,ORL,PJ Dozier,doziepj01,1910860
2021-22,2022,ORL,Moritz Wagner,wagnemo01,1729217
2021-22,2022,ORL,Tim Frazier,fraziti01,257418
2021-22,2022,ORL,Devin Cannady,cannade01,185578
2021-22,2022,ORL,Freddie Gillespie,gillefr01,171156
2021-22,2022,ORL,Admiral Schofield,schofad01,171156
2021-22,2022,ORL,Hassani Gravett,graveha01,106352
2021-22,2022,ORL,B.J. Johnson,johnsbj01,95930
2021-22,2022,ORL,Aleem Ford,fordal03,53176
2021-22,2022,ORL,Jeff Dowtin,dowtije01,53176
2021-22,2022,ORL,Mychal Mulder,muldemy01,0
2021-22,2022,ORL,Ignas Brazdeikis,brazdig01,0
2021-22,2022,PHI,James Harden,hardeja01,44310840
2021-22,2022,PHI,Tobias Harris,harrito02,35995950
2021-22,2022,PHI,Joel Embiid,embiijo01,31579390
2021-22,2022,PHI,Danny Green,greenda02,10000000
2021-22,2022,PHI,Furkan Korkmaz,korkmfu01,4629630
2021-22,2022,PHI,Georges Niang,niangge01,3300000
2021-22,2022,PHI,Matisse Thybulle,thybuma01,2840160
2021-22,2022,PHI,Paul Millsap,millspa01,2641691
2021-22,2022,PHI,Tyrese Maxey,maxeyty01,2602920
2021-22,2022,PHI,Jaden Springer,sprinja01,2023680
2021-22,2022,PHI,Shake Milton,miltosh01,1846738
2021-22,2022,PHI,Paul Reed,reedpa01,1517981
2021-22,2022,PHI,Isaiah Joe,joeis01,1517981
2021-22,2022,PHI,George Hill,hillge01,1275491
2021-22,2022,PHI,Charles Bassey,bassech01,925258
2021-22,2022,PHI,DeAndre Jordan,jordade01,592103
2021-22,2022,PHI,Tyler Johnson,johnsty01,128709
2021-22,2022,PHI,Willie Cauley-Stein,caulewi01,120083
2021-22,2022,PHI,Charlie Brown,brownch02,95930
2021-22,2022,PHI,Braxton Key,keybr01,53176
2021-22,2022,PHI,Grant Riller,rillegr01,0
2021-22,2022,PHI,Myles Powell,powelmy01,0
2021-22,2022,PHI,Aaron Henry,henryaa01,0
2021-22,2022,PHI,Rayjon Tucker,tuckera01,0
2021-22,2022,PHO,Devin Booker,bookede01,31650600
2021-22,2022,PHO,Chris Paul,paulch01,30800000
2021-22,2022,PHO,Deandre Ayton,aytonde01,12632950
2021-22,2022,PHO,Jae Crowder,crowdja01,9720900
2021-22,2022,PHO,Dario Å ariÄ,saricda01,8510000
2021-22,2022,PHO,Cameron Payne,payneca01,6500000
2021-22,2022,PHO,Mikal Bridges,bridgmi01,5557725
2021-22,2022,PHO,JaVale McGee,mcgeeja01,5000000
2021-22,2022,PHO,Torrey Craig,craigto01,4878049
2021-22,2022,PHO,Cameron Johnson,johnsca02,4437000
2021-22,2022,PHO,Aaron Holiday,holidaa01,3980551
2021-22,2022,PHO,Landry Shamet,shamela01,3768342
2021-22,2022,PHO,Elfrid Payton,paytoel01,2239544
2021-22,2022,PHO,Frank Kaminsky,kaminfr01,2089448
2021-22,2022,PHO,Abdel Nader,naderab01,2000000
2021-22,2022,PHO,Bismack Biyombo,biyombi01,1518213
2021-22,2022,PHO,Justin Jackson,jacksju01,205662
2021-22,2022,PHO,Paris Bass,basspa01,106352
2021-22,2022,PHO,Emanuel Terry,terryem01,85578
2021-22,2022,PHO,M.J. Walker,walkemj01,53176
2021-22,2022,PHO,Ish Wainright,wainris01,8558
2021-22,2022,PHO,Gabriel Lundberg,lundbga01,0
2021-22,2022,PHO,Chandler Hutchison,hutchch01,0
2021-22,2022,POR,Damian Lillard,lillada01,39344900
2021-22,2022,POR,Eric Bledsoe,bledser01,18125000
2021-22,2022,POR,Joe Ingles,inglejo01,12436364
2021-22,2022,POR,Jusuf NurkiÄ,nurkiju01,12000000
2021-22,2022,POR,Josh Hart,hartjo01,12000000
2021-22,2022,POR,Anfernee Simons,simonan01,3938818
2021-22,2022,POR,Justise Winslow,winslju01,3902439
2021-22,2022,POR,Andrew Nicholson,nichoan01,2844430
2021-22,2022,POR,Keon Johnson,johnske07,2553240
2021-22,2022,POR,Cody Zeller,zelleco01,2389641
2021-22,2022,POR,Ben McLemore,mclembe01,2389641
2021-22,2022,POR,Nassir Little,littlna01,2316240
2021-22,2022,POR,Dennis Smith,smithde03,1789256
2021-22,2022,POR,Marcos Louzada Silva,louzama01,1786878
2021-22,2022,POR,Elijah Hughes,hugheel01,1517981
2021-22,2022,POR,CJ Elleby,ellebcj01,1517981
2021-22,2022,POR,Greg Brown,browngr01,925258
2021-22,2022,POR,Drew Eubanks,eubandr01,477024
2021-22,2022,POR,Trendon Watford,watfotr01,436482
2021-22,2022,POR,Kris Dunn,dunnkr01,312079
2021-22,2022,POR,Reggie Perry,perryre01,188272
2021-22,2022,POR,Cameron McGriff,mcgrica01,53176
2021-22,2022,POR,Jarron Cumberland,cumbeja01,53176
2021-22,2022,POR,Brandon Williams,willibr03,53176
2021-22,2022,POR,Keljin Blevins,blevike01,0
2021-22,2022,SAC,De'Aaron Fox,foxde01,28103500
2021-22,2022,SAC,Harrison Barnes,barneha02,20284091
2021-22,2022,SAC,Domantas Sabonis,sabondo01,18500000
2021-22,2022,SAC,Jeremy Lamb,lambje01,10500000
2021-22,2022,SAC,Richaun Holmes,holmeri01,10384500
2021-22,2022,SAC,Justin Holiday,holidju01,6006420
2021-22,2022,SAC,Josh Jackson,jacksjo02,5005350
2021-22,2022,SAC,Donte DiVincenzo,divindo01,4675830
2021-22,2022,SAC,Davion Mitchell,mitchda01,4603200
2021-22,2022,SAC,Maurice Harkless,harklma01,4347600
2021-22,2022,SAC,Terence Davis,daviste02,4000000
2021-22,2022,SAC,Alex Len,lenal01,3732000
2021-22,2022,SAC,Trey Lyles,lylestr01,2500000
2021-22,2022,SAC,Damian Jones,jonesda03,1977011
2021-22,2022,SAC,Chimezie Metu,metuch01,1762796
2021-22,2022,SAC,Jahmi'us Ramsey,ramseja01,1517981
2021-22,2022,SAC,Robert Woodard,woodaro01,1517981
2021-22,2022,SAC,Emmanuel Mudiay,mudiaem01,111457
2021-22,2022,SAC,Justin Robinson,robinju01,94304
2021-22,2022,SAC,Ade Murkey,murkead01,53176
2021-22,2022,SAC,Louis King,kinglo02,0
2021-22,2022,SAC,Neemias Queta,quetane01,0
2021-22,2022,SAS,Goran DragiÄ,dragigo01,18620165
2021-22,2022,SAS,Dejounte Murray,murrade01,15428880
2021-22,2022,SAS,Doug McDermott,mcderdo01,13750000
2021-22,2022,SAS,Josh Richardson,richajo01,11615328
2021-22,2022,SAS,Al-Farouq Aminu,aminual01,10183800
2021-22,2022,SAS,TomÃ¡Å¡ SatoranskÃ½,satorto01,9531881
2021-22,2022,SAS,Jakob Poeltl,poeltja01,8750000
2021-22,2022,SAS,Zach Collins,colliza01,7000000
2021-22,2022,SAS,Lonnie Walker,walkelo01,4447896
2021-22,2022,SAS,Devin Vassell,vassede01,4235160
2021-22,2022,SAS,Chandler Hutchison,hutchch01,4019459
2021-22,2022,SAS,Joshua Primo,primojo01,3946800
2021-22,2022,SAS,Romeo Langford,langfro01,3804360
2021-22,2022,SAS,Luka Å amaniÄ,samanlu01,2959080
2021-22,2022,SAS,Keldon Johnson,johnske04,2145720
2021-22,2022,SAS,Keita Bates-Diop,bateske01,1729217
2021-22,2022,SAS,Tre Jones,jonestr01,1517981
2021-22,2022,SAS,DeMarre Carroll,carrode01,1242340
2021-22,2022,SAS,Jock Landale,landajo01,925258
2021-22,2022,SAS,Devontae Cacok,cacokde01,364533
2021-22,2022,SAS,Joe Wieskamp,wieskjo01,202068
2021-22,2022,SAS,Tyler Johnson,johnsty01,128709
2021-22,2022,SAS,Jaylen Morris,morrija01,95930
2021-22,2022,SAS,Anthony Lamb,lamban01,85578
2021-22,2022,SAS,D. J. Stewart,stewadj02,0
2021-22,2022,SAS,Robert Woodard,woodaro01,0
2021-22,2022,TOR,Pascal Siakam,siakapa01,33003936
2021-22,2022,TOR,Fred VanVleet,vanvlfr01,19675926
2021-22,2022,TOR,OG Anunoby,anunoog01,16071429
2021-22,2022,TOR,Gary Trent,trentga02,16000000
2021-22,2022,TOR,Thaddeus Young,youngth01,14190000
2021-22,2022,TOR,Scottie Barnes,barnesc01,7280400
2021-22,2022,TOR,Chris Boucher,bouchch01,7020000
2021-22,2022,TOR,Khem Birch,birchkh01,6350000
2021-22,2022,TOR,Precious Achiuwa,achiupr01,2711280
2021-22,2022,TOR,Malachi Flynn,flynnma01,2048040
2021-22,2022,TOR,Drew Eubanks,eubandr01,1762796
2021-22,2022,TOR,Yuta Watanabe,watanyu01,1762796
2021-22,2022,TOR,Svi Mykhailiuk,mykhasv01,1729217
2021-22,2022,TOR,Isaac Bonga,bongais01,1729217
2021-22,2022,TOR,Dalano Banton,bantoda01,925258
2021-22,2022,TOR,Armoni Brooks,brookar01,421156
2021-22,2022,TOR,Sam Dekker,dekkesa01,350000
2021-22,2022,TOR,D.J. Wilson,wilsodj01,308493
2021-22,2022,TOR,Ish Wainright,wainris01,250000
2021-22,2022,TOR,Juwan Morgan,morgaju01,95930
2021-22,2022,TOR,Tremont Waters,watertr01,95930
2021-22,2022,TOR,Daniel Oturu,oturuda01,85578
2021-22,2022,TOR,David Johnson,johnsda08,0
2021-22,2022,TOR,Justin Champagnie,champju01,0
2021-22,2022,UTA,Rudy Gobert,goberru01,35344828
2021-22,2022,UTA,Donovan Mitchell,mitchdo01,28103500
2021-22,2022,UTA,Mike Conley,conlemi01,21000000
2021-22,2022,UTA,Bojan BogdanoviÄ,bogdabo02,18502000
2021-22,2022,UTA,Jordan Clarkson,clarkjo01,12420000
2021-22,2022,UTA,Royce O'Neale,onealro01,8800000
2021-22,2022,UTA,Juancho HernangÃ³mez,hernaju01,6175440
2021-22,2022,UTA,Rudy Gay,gayru01,5890000
2021-22,2022,UTA,Nickeil Alexander-Walker,alexani01,3261480
2021-22,2022,UTA,Hassan Whiteside,whiteha01,2401537
2021-22,2022,UTA,Udoka Azubuike,azubuud01,2075880
2021-22,2022,UTA,Eric Paschall,pascher01,1782621
2021-22,2022,UTA,Danuel House,houseda01,991967
2021-22,2022,UTA,Jared Butler,butleja02,925258
2021-22,2022,UTA,Greg Monroe,monrogr01,138019
2021-22,2022,UTA,Denzel Valentine,valende01,111457
2021-22,2022,UTA,Norvel Pelle,pelleno01,95930
2021-22,2022,UTA,Zylan Cheatham,cheatzy01,89057
2021-22,2022,UTA,Jarrell Brantley,brantja01,84414
2021-22,2022,UTA,Trent Forrest,forretr01,8558
2021-22,2022,UTA,Malik Fitts,fittsma01,0
2021-22,2022,UTA,Justin James,jamesju01,0
2021-22,2022,UTA,Xavier Sneed,sneedxa01,0
2021-22,2022,WAS,Bradley Beal,bealbr01,33724200
2021-22,2022,WAS,Kristaps PorziÅÄ£is,porzikr01,31650600
2021-22,2022,WAS,Kentavious Caldwell-Pope,caldwke01,13038862
2021-22,2022,WAS,Kyle Kuzma,kuzmaky01,13000000
2021-22,2022,WAS,Thomas Bryant,bryanth01,8666667
2021-22,2022,WAS,Rui Hachimura,hachiru01,4916160
2021-22,2022,WAS,Deni Avdija,avdijde01,4692840
2021-22,2022,WAS,Ish Smith,smithis01,4500000
2021-22,2022,WAS,Corey Kispert,kispeco01,3383640
2021-22,2022,WAS,Raul Neto,netora01,2089448
2021-22,2022,WAS,Daniel Gafford,gaffoda01,1782621
2021-22,2022,WAS,Anthony Gill,gillan01,1517981
2021-22,2022,WAS,Vernon Carey,careyve01,1517981
2021-22,2022,WAS,Isaiah Todd,toddis01,1500000
2021-22,2022,WAS,TomÃ¡Å¡ SatoranskÃ½,satorto01,468119
2021-22,2022,WAS,Greg Monroe,monrogr01,138019
2021-22,2022,WAS,Alize Johnson,johnsal02,99380
2021-22,2022,WAS,Brad Wanamaker,wanambr01,99380
2021-22,2022,WAS,Tremont Waters,watertr01,95930
2021-22,2022,WAS,Jordan Goodwin,goodwjo01,53176
2021-22,2022,WAS,Jaime Echenique,echenja01,53176
2021-22,2022,WAS,Jordan Schakel,schakjo01,53176
2021-22,2022,WAS,Craig Sword,swordcr01,53176
2021-22,2022,WAS,Cassius Winston,winstca01,0
2021-22,2022,WAS,Joel Ayayi,ayayijo01,0
2022-23,2023,ATL,Trae Young,youngtr01,37096500
2022-23,2023,ATL,John Collins,collijo01,23500000
2022-23,2023,ATL,Clint Capela,capelca01,18706897
2022-23,2023,ATL,Bogdan BogdanoviÄ,bogdabo01,18000000
2022-23,2023,ATL,Dejounte Murray,murrade01,16571120
2022-23,2023,ATL,De'Andre Hunter,huntede01,9835881
2022-23,2023,ATL,Onyeka Okongwu,okongon01,6395160
2022-23,2023,ATL,AJ Griffin,griffaj01,3536160
2022-23,2023,ATL,Saddiq Bey,beysa01,2959080
2022-23,2023,ATL,Jalen Johnson,johnsja05,2792640
2022-23,2023,ATL,Bruno Fernando,fernabr01,2717391
2022-23,2023,ATL,Garrison Mathews,mathega01,2000000
2022-23,2023,ATL,Aaron Holiday,holidaa01,1836090
2022-23,2023,ATL,Vit Krejci,krejcvi01,1563518
2022-23,2023,ATL,Tyrese Martin,martity01,1017781
2022-23,2023,ATL,Derrick Favors,favorde01,105522
2022-23,2023,ATL,Sharife Cooper,coopesh01,
2022-23,2023,ATL,Trent Forrest,forretr01,
2022-23,2023,ATL,Jarrett Culver,culveja01,
2022-23,2023,ATL,Donovan Williams,willido02,
2022-23,2023,BOS,Jayson Tatum,tatumja01,30351780
2022-23,2023,BOS,Jaylen Brown,brownja02,28741071
2022-23,2023,BOS,Al Horford,horfoal01,26500000
2022-23,2023,BOS,Malcolm Brogdon,brogdma01,22600000
2022-23,2023,BOS,Marcus Smart,smartma01,17457142
2022-23,2023,BOS,Derrick White,whitede01,16892857
2022-23,2023,BOS,Robert Williams,williro04,10937502
2022-23,2023,BOS,Danilo Gallinari,gallida01,6479000
2022-23,2023,BOS,Grant Williams,willigr01,4306281
2022-23,2023,BOS,Mike Muscala,muscami01,3500000
2022-23,2023,BOS,Payton Pritchard,pritcpa01,2239200
2022-23,2023,BOS,Luke Kornet,kornelu01,2133278
2022-23,2023,BOS,Blake Griffin,griffbl01,1836090
2022-23,2023,BOS,Sam Hauser,hausesa01,1637966
2022-23,2023,BOS,Demetrius Jackson,jacksde01,92857
2022-23,2023,BOS,Justin Champagnie,champju01,28241
2022-23,2023,BOS,JD Davison,davisjd01,
2022-23,2023,BOS,Mfiondu Kabengele,kabenmf01,
2022-23,2023,BRK,Ben Simmons,simmobe01,35448672
2022-23,2023,BRK,Mikal Bridges,bridgmi01,20100000
2022-23,2023,BRK,Spencer Dinwiddie,dinwisp01,19500000
2022-23,2023,BRK,Joe Harris,harrijo01,18642857
2022-23,2023,BRK,Dorian Finney-Smith,finnedo01,12939848
2022-23,2023,BRK,Royce O'Neale,onealro01,9200000
2022-23,2023,BRK,Nic Claxton,claxtni01,8500000
2022-23,2023,BRK,Seth Curry,curryse01,8496653
2022-23,2023,BRK,Patty Mills,millspa02,6479000
2022-23,2023,BRK,Cameron Johnson,johnsca02,5887899
2022-23,2023,BRK,Jevon Carter,carteje01,3925000
2022-23,2023,BRK,Cam Thomas,thomaca02,2138160
2022-23,2023,BRK,Day'Ron Sharpe,sharpda01,2109480
2022-23,2023,BRK,Edmond Sumner,sumneed01,1968175
2022-23,2023,BRK,Yuta Watanabe,watanyu01,1836090
2022-23,2023,BRK,Moses Brown,brownmo01,105522
2022-23,2023,BRK,Moses Brown,brownmo01,105522
2022-23,2023,BRK,Nerlens Noel,noelne01,105522
2022-23,2023,BRK,David Duke,dukeda01,28241
2022-23,2023,BRK,Dru Smith,smithdr01,
2022-23,2023,BRK,David Duke,dukeda01,
2022-23,2023,BRK,RaiQuan Gray,grayra01,
2022-23,2023,BRK,Alondes Williams,willial06,
2022-23,2023,CHI,Zach LaVine,lavinza01,37096500
2022-23,2023,CHI,DeMar DeRozan,derozde01,27300000
2022-23,2023,CHI,Nikola VuÄeviÄ,vucevni01,22000000
2022-23,2023,CHI,Lonzo Ball,balllo01,19534884
2022-23,2023,CHI,Alex Caruso,carusal01,9030000
2022-23,2023,CHI,Patrick Williams,willipa01,7775400
2022-23,2023,CHI,Coby White,whiteco01,7413955
2022-23,2023,CHI,Andre Drummond,drumman01,3200000
2022-23,2023,CHI,Derrick Jones,jonesde02,3200000
2022-23,2023,CHI,Dalen Terry,terryda01,3191400
2022-23,2023,CHI,Tony Bradley,bradlto01,2036318
2022-23,2023,CHI,Goran DragiÄ,dragigo01,1836090
2022-23,2023,CHI,Javonte Green,greenja02,1815677
2022-23,2023,CHI,Marko Simonovic,simonma01,1563518
2022-23,2023,CHI,Ayo Dosunmu,dosunay01,1563518
2022-23,2023,CHI,Patrick Beverley,beverpa01,506508
2022-23,2023,CHI,Carlik Jones,jonesca03,357717
2022-23,2023,CHI,Justin Lewis,lewisju02,
2022-23,2023,CHI,Malcolm Hill,hillma01,
2022-23,2023,CHI,Kostas Antetokounmpo,antetko01,
2022-23,2023,CHI,Carlik Jones,jonesca03,
2022-23,2023,CHI,Terry Taylor,taylote01,
2022-23,2023,CHI,Justin Lewis,lewisju02,
2022-23,2023,CHO,Gordon Hayward,haywago01,30075000
2022-23,2023,CHO,Terry Rozier,roziete01,21486316
2022-23,2023,CHO,Kelly Oubre,oubreke01,12600000
2022-23,2023,CHO,Reggie Jackson,jacksre01,10876844
2022-23,2023,CHO,Nicolas Batum,batumni01,8856969
2022-23,2023,CHO,LaMelo Ball,ballla01,8623920
2022-23,2023,CHO,Cody Martin,martico01,7000000
2022-23,2023,CHO,P.J. Washington,washipj01,5808435
2022-23,2023,CHO,James Bouknight,bouknja01,4362240
2022-23,2023,CHO,Mark Williams,willima07,3722040
2022-23,2023,CHO,Kai Jones,joneska01,2909040
2022-23,2023,CHO,Svi Mykhailiuk,mykhasv01,1836090
2022-23,2023,CHO,Dennis Smith,smithde03,1836090
2022-23,2023,CHO,Nick Richards,richani01,1782621
2022-23,2023,CHO,JT Thor,thorjt01,1563518
2022-23,2023,CHO,Bryce McGowens,mcgowbr01,1075000
2022-23,2023,CHO,Xavier Sneed,sneedxa01,94136
2022-23,2023,CHO,Kobi Simmons,simmoko01,32795
2022-23,2023,CHO,Bryce McGowens,mcgowbr01,
2022-23,2023,CHO,ThÃ©o Maledon,maledth01,
2022-23,2023,CHO,Kobi Simmons,simmoko01,
2022-23,2023,CHO,Xavier Sneed,sneedxa01,
2022-23,2023,CLE,Donovan Mitchell,mitchdo01,30913750
2022-23,2023,CLE,Kevin Love,loveke01,27442830
2022-23,2023,CLE,Jarrett Allen,allenja01,20000000
2022-23,2023,CLE,Caris LeVert,leverca01,18796296
2022-23,2023,CLE,Darius Garland,garlada01,8920795
2022-23,2023,CLE,Evan Mobley,mobleev01,8478720
2022-23,2023,CLE,Cedi Osman,osmande01,7426088
2022-23,2023,CLE,Isaac Okoro,okorois01,7040880
2022-23,2023,CLE,Ricky Rubio,rubiori01,5853659
2022-23,2023,CLE,Dylan Windler,windldy01,4037278
2022-23,2023,CLE,Danny Green,greenda02,2000000
2022-23,2023,CLE,Dean Wade,wadede01,1930681
2022-23,2023,CLE,Raul Neto,netora01,1836090
2022-23,2023,CLE,Robin Lopez,lopezro01,1836090
2022-23,2023,CLE,Lamar Stevens,stevela01,1782621
2022-23,2023,CLE,Sam Merrill,merrisa01,850000
2022-23,2023,CLE,Sam Merrill,merrisa01,105522
2022-23,2023,CLE,Isaiah Mobley,mobleis01,
2022-23,2023,CLE,RJ Nembhard,nembhrj01,
2022-23,2023,CLE,Mamadi Diakite,diakima01,
2022-23,2023,CLE,Marcos Louzada Silva,louzama01,
2022-23,2023,DAL,Kyrie Irving,irvinky01,38917057
2022-23,2023,DAL,Luka DonÄiÄ,doncilu01,37096500
2022-23,2023,DAL,Tim Hardaway,hardati02,19602273
2022-23,2023,DAL,DÄvis BertÄns,bertada01,16000000
2022-23,2023,DAL,Christian Wood,woodch01,14317459
2022-23,2023,DAL,Dwight Powell,poweldw01,11080125
2022-23,2023,DAL,Reggie Bullock,bullore01,10012800
2022-23,2023,DAL,Maxi Kleber,klebima01,9000000
2022-23,2023,DAL,JaVale McGee,mcgeeja01,5461219
2022-23,2023,DAL,Josh Green,greenjo02,3098400
2022-23,2023,DAL,Frank Ntilikina,ntilila01,2036318
2022-23,2023,DAL,Theo Pinson,pinsoth01,1836090
2022-23,2023,DAL,Markieff Morris,morrima02,1836090
2022-23,2023,DAL,Jaden Hardy,hardyja02,1017781
2022-23,2023,DAL,Kemba Walker,walkeke02,684712
2022-23,2023,DAL,Justin Holiday,holidju01,569821
2022-23,2023,DAL,Facundo Campazzo,campafa01,464299
2022-23,2023,DAL,Chris Silva,silvach01,105522
2022-23,2023,DAL,Chris Silva,silvach01,105522
2022-23,2023,DAL,Tyler Dorsey,dorsety01,
2022-23,2023,DAL,McKinley Wright,wrighmc01,
2022-23,2023,DAL,A.J. Lawson,lawsoaj01,
2022-23,2023,DEN,Nikola JokiÄ,jokicni01,33047803
2022-23,2023,DEN,Jamal Murray,murraja01,31650600
2022-23,2023,DEN,Michael Porter,portemi01,30913750
2022-23,2023,DEN,Aaron Gordon,gordoaa01,19690909
2022-23,2023,DEN,Kentavious Caldwell-Pope,caldwke01,14004703
2022-23,2023,DEN,Bruce Brown,brownbr01,6479000
2022-23,2023,DEN,Ish Smith,smithis01,4725000
2022-23,2023,DEN,Jeff Green,greenje02,4500000
2022-23,2023,DEN,Christian Braun,braunch01,2808600
2022-23,2023,DEN,Zeke Nnaji,nnajize01,2617800
2022-23,2023,DEN,Vlatko ÄanÄar,cancavl01,2234359
2022-23,2023,DEN,Peyton Watson,watsope01,2193960
2022-23,2023,DEN,Thomas Bryant,bryanth01,1836090
2022-23,2023,DEN,DeAndre Jordan,jordade01,1836090
2022-23,2023,DEN,Reggie Jackson,jacksre01,580373
2022-23,2023,DEN,Collin Gillespie,gilleco01,
2022-23,2023,DEN,Jack White,whiteja03,
2022-23,2023,DET,Bojan BogdanoviÄ,bogdabo02,19550000
2022-23,2023,DET,Marvin Bagley,baglema01,12500000
2022-23,2023,DET,Cade Cunningham,cunnica01,10552800
2022-23,2023,DET,Alec Burks,burksal01,10012800
2022-23,2023,DET,James Wiseman,wisemja01,9603360
2022-23,2023,DET,Nerlens Noel,noelne01,9240000
2022-23,2023,DET,Kemba Walker,walkeke02,9165471
2022-23,2023,DET,DeAndre Jordan,jordade01,7827907
2022-23,2023,DET,Jaden Ivey,iveyja01,7252200
2022-23,2023,DET,Killian Hayes,hayeski01,5837760
2022-23,2023,DET,Hamidou Diallo,diallha01,5200000
2022-23,2023,DET,Cory Joseph,josepco01,5155500
2022-23,2023,DET,Jalen Duren,durenja01,4124280
2022-23,2023,DET,Isaiah Stewart,stewais01,3433320
2022-23,2023,DET,Dewayne Dedmon,dedmode01,2748674
2022-23,2023,DET,Rodney McGruder,mcgruro01,1836090
2022-23,2023,DET,Isaiah Livers,liveris01,1563518
2022-23,2023,DET,R.J. Hampton,hamptrj01,485403
2022-23,2023,DET,Eugene Omoruyi,omorueu01,269445
2022-23,2023,DET,Eugene Omoruyi,omorueu01,94136
2022-23,2023,DET,Eugene Omoruyi,omorueu01,94136
2022-23,2023,DET,Stanley Umude,umudest01,58493
2022-23,2023,DET,Buddy Boeheim,boehebu01,
