season,player_id,player,age,g,gs,mp,per,ts_pct,usg_pct,ws,ws_48,obpm,dbpm,bpm,vorp
2005-06,banksma01,Marcus Banks,24.0,58.0,29.0,1497.0,13.6,0.543,20.6,2.3,0.074,-1.4,-0.2,-1.7,0.1
2005-06,khryavi01,Viktor Khryapa,23.0,69.0,53.0,1492.0,11.5,0.516,15.1,1.3,0.042,-2.8,-0.5,-3.3,-0.5
2005-06,caldejo01,JosÃ© CalderÃ³n,24.0,64.0,11.0,1487.0,11.4,0.495,14.1,0.9,0.029,-1.0,-1.8,-2.8,-0.3
2005-06,vujacsa01,Sasha VujaÄiÄ,21.0,82.0,4.0,1449.0,8.4,0.479,12.1,2.0,0.066,-2.6,0.4,-2.2,-0.1
2005-06,najered01,Eduardo NÃ¡jera,29.0,64.0,3.0,1449.0,10.9,0.494,12.5,2.7,0.09,-2.3,0.5,-1.8,0.1
2005-06,collini01,Nick Collison,25.0,66.0,27.0,1448.0,14.0,0.556,16.1,2.3,0.075,-1.1,-2.1,-3.2,-0.4
2005-06,richaqu01,Quentin Richardson,25.0,55.0,43.0,1442.0,9.6,0.452,17.4,0.7,0.023,-0.8,-1.1,-1.9,0.0
2005-06,houseed01,Eddie House,27.0,81.0,0.0,1421.0,15.2,0.512,26.9,1.6,0.054,0.8,-0.9,-0.2,0.7
2005-06,thomaku01,Kurt Thomas,33.0,53.0,50.0,1411.0,13.1,0.527,15.5,3.3,0.112,-2.6,0.8,-1.8,0.1
2005-06,przybjo01,Joel Przybilla,26.0,56.0,52.0,1395.0,15.3,0.561,13.0,2.3,0.078,-1.4,0.8,-0.6,0.5
2005-06,evansre01,Reggie Evans,25.0,67.0,25.0,1393.0,12.5,0.519,14.4,2.1,0.072,-1.8,-1.9,-3.7,-0.6
2005-06,mohamna01,Nazr Mohammed,28.0,80.0,30.0,1389.0,15.0,0.56,18.3,4.5,0.156,-2.4,0.4,-2.0,0.0
2005-06,palacmi01,Milt Palacio,27.0,71.0,18.0,1376.0,9.9,0.47,19.5,0.2,0.008,-3.4,-0.4,-3.7,-0.6
2005-06,gomesry01,Ryan Gomes,23.0,61.0,33.0,1376.0,14.0,0.548,15.9,3.1,0.108,0.0,-1.2,-1.2,0.3
2005-06,mccanra01,Rashad McCants,21.0,79.0,12.0,1362.0,12.6,0.539,23.3,1.6,0.058,-1.3,-0.3,-1.7,0.1
2005-06,griffed01,Eddie Griffin,23.0,70.0,27.0,1359.0,12.2,0.397,15.6,1.5,0.055,-3.1,1.5,-1.6,0.1
2005-06,elyme01,Melvin Ely,27.0,57.0,22.0,1348.0,14.3,0.55,20.1,2.0,0.072,-1.7,-0.2,-1.8,0.1
2005-06,swiftst01,Stromile Swift,26.0,66.0,5.0,1344.0,14.6,0.533,22.7,2.5,0.091,-2.8,0.1,-2.7,-0.2
2005-06,waltolu01,Luke Walton,25.0,69.0,6.0,1333.0,11.6,0.477,15.0,2.0,0.071,-1.1,0.0,-1.1,0.3
2005-06,perkike01,Kendrick Perkins,21.0,68.0,40.0,1332.0,13.2,0.548,14.8,2.3,0.082,-2.8,1.3,-1.5,0.2
2005-06,songada01,Darius Songaila,27.0,62.0,7.0,1329.0,13.6,0.524,21.3,2.5,0.09,-1.5,0.4,-1.1,0.3
2005-06,huntest01,Steven Hunter,24.0,69.0,35.0,1312.0,13.9,0.598,14.4,2.5,0.09,-1.4,-0.9,-2.4,-0.1
2005-06,snydeki01,Kirk Snyder,22.0,68.0,45.0,1310.0,14.6,0.537,20.5,2.2,0.082,1.1,-0.5,0.6,0.9
2005-06,robinbe01,Bernard Robinson,25.0,66.0,18.0,1303.0,12.0,0.498,17.0,1.7,0.061,-2.9,1.1,-1.8,0.1
2005-06,mournal01,Alonzo Mourning,35.0,65.0,20.0,1302.0,19.4,0.615,17.5,4.8,0.176,-0.7,2.5,1.8,1.2
2005-06,garcifr01,Francisco GarcÃ­a,24.0,67.0,11.0,1301.0,10.3,0.51,15.7,1.6,0.06,-2.1,1.3,-0.8,0.4
2005-06,ratlith01,Theo Ratliff,32.0,55.0,19.0,1301.0,12.2,0.599,9.9,2.0,0.074,-2.2,0.6,-1.6,0.1
2005-06,milesda01,Darius Miles,24.0,40.0,23.0,1286.0,12.5,0.48,25.1,-1.0,-0.037,-2.5,-0.9,-3.4,-0.4
2005-06,bellch01,Charlie Bell,26.0,59.0,6.0,1283.0,14.7,0.55,17.5,3.3,0.123,0.1,0.8,1.0,0.9
2005-06,petrojo01,Johan Petro,20.0,68.0,41.0,1282.0,10.4,0.53,13.7,1.0,0.037,-3.2,-1.5,-4.7,-0.9
2005-06,hughela01,Larry Hughes,27.0,36.0,31.0,1281.0,14.0,0.504,23.6,1.8,0.067,-1.4,0.1,-1.3,0.2
2005-06,carroma01,Matt Carroll,25.0,78.0,6.0,1275.0,13.9,0.54,20.8,2.6,0.097,0.0,-0.6,-0.6,0.5
2005-06,harride01,Devin Harris,22.0,56.0,4.0,1275.0,17.4,0.544,21.7,3.7,0.139,0.8,0.6,1.4,1.1
2005-06,barrybr01,Brent Barry,34.0,74.0,5.0,1259.0,14.8,0.581,16.0,4.3,0.162,1.4,2.0,3.4,1.7
2005-06,griffad01,Adrian Griffin,31.0,52.0,45.0,1245.0,11.6,0.521,10.0,2.9,0.113,-0.8,1.6,0.8,0.9
2005-06,stoudsa01,Salim Stoudamire,23.0,61.0,1.0,1236.0,12.5,0.545,22.9,1.2,0.046,-0.3,-2.3,-2.5,-0.2
2005-06,greenor01,Orien Greene,23.0,80.0,5.0,1235.0,6.4,0.449,14.6,-0.3,-0.013,-5.9,1.4,-4.4,-0.8
2005-06,vaughja01,Jacque Vaughn,30.0,80.0,6.0,1234.0,7.5,0.488,12.7,1.5,0.06,-5.3,1.1,-4.1,-0.7
2005-06,luety01,Tyronn Lue,28.0,51.0,10.0,1234.0,15.5,0.585,20.4,2.7,0.104,1.5,-2.2,-0.7,0.4
2005-06,mcleoke01,Keith McLeod,26.0,66.0,32.0,1232.0,8.6,0.464,17.8,0.6,0.024,-3.7,-0.8,-4.5,-0.8
2005-06,sweetmi01,Mike Sweetney,23.0,66.0,44.0,1222.0,13.9,0.499,23.2,2.1,0.084,-3.3,0.5,-2.8,-0.3
2005-06,tayloma01,Maurice Taylor,29.0,67.0,13.0,1210.0,8.5,0.496,19.8,-0.5,-0.021,-4.1,-1.5,-5.7,-1.1
2005-06,arroyca01,Carlos Arroyo,26.0,77.0,0.0,1194.0,15.6,0.512,20.7,2.7,0.107,-0.1,-0.4,-0.5,0.5
2005-06,horryro01,Robert Horry,35.0,63.0,3.0,1182.0,13.5,0.499,14.7,3.6,0.145,0.4,2.8,3.1,1.5
2005-06,pietrmi01,MickaÃ«l PiÃ©trus,23.0,52.0,18.0,1179.0,10.0,0.5,21.1,0.6,0.024,-2.3,-0.9,-3.2,-0.4
2005-06,outlatr01,Travis Outlaw,21.0,69.0,11.0,1153.0,12.9,0.491,18.3,0.9,0.039,-1.8,-0.7,-2.5,-0.1
2005-06,croshau01,Austin Croshere,30.0,50.0,26.0,1148.0,15.2,0.618,15.3,4.1,0.173,1.5,0.6,2.1,1.2
2005-06,evansma01,Maurice Evans,27.0,80.0,1.0,1139.0,14.0,0.545,17.0,3.2,0.135,-0.4,0.5,0.2,0.6
2005-06,doolike01,Keyon Dooling,25.0,50.0,7.0,1137.0,12.6,0.513,22.5,1.1,0.046,-2.4,-0.3,-2.7,-0.2
2005-06,leeda02,David Lee,22.0,67.0,14.0,1129.0,15.4,0.607,13.5,2.7,0.116,0.7,-0.6,0.1,0.6
2005-06,tinslja01,Jamaal Tinsley,27.0,42.0,27.0,1122.0,12.1,0.458,22.2,0.7,0.031,-1.8,0.3,-1.6,0.1
2005-06,thomaet01,Etan Thomas,27.0,71.0,9.0,1121.0,13.6,0.56,14.0,2.5,0.107,-1.8,0.0,-1.7,0.1
2005-06,rosema01,Malik Rose,31.0,72.0,35.0,1119.0,10.2,0.466,17.1,0.5,0.021,-2.6,-0.2,-2.8,-0.2
2005-06,rushka01,Kareem Rush,25.0,47.0,25.0,1111.0,9.8,0.471,22.7,-0.2,-0.01,-2.3,-1.1,-3.4,-0.4
2005-06,vanhoke01,Keith Van Horn,30.0,53.0,0.0,1090.0,13.8,0.54,21.8,2.3,0.101,-0.3,-0.9,-1.2,0.2
2005-06,webstma02,Martell Webster,19.0,61.0,18.0,1070.0,11.6,0.533,18.7,0.9,0.039,-0.3,-2.2,-2.5,-0.1
2005-06,ollieke01,Kevin Ollie,33.0,70.0,23.0,1069.0,7.8,0.491,9.6,1.1,0.048,-3.8,0.1,-3.7,-0.5
2005-06,jeffeal01,Al Jefferson,21.0,59.0,7.0,1062.0,16.2,0.53,21.6,2.3,0.105,-1.7,-0.4,-2.1,0.0
2005-06,anderde01,Derek Anderson,31.0,43.0,11.0,1047.0,10.8,0.496,18.2,1.6,0.074,-1.3,0.1,-1.2,0.2
2005-06,harrida01,David Harrison,23.0,67.0,17.0,1034.0,11.8,0.519,20.2,1.5,0.068,-5.1,1.1,-4.0,-0.5
2005-06,dioguik01,Ike Diogu,22.0,69.0,14.0,1031.0,15.8,0.596,21.0,2.6,0.123,-1.6,-0.6,-2.2,0.0
2005-06,jacksma02,Marc Jackson,31.0,64.0,10.0,1027.0,12.5,0.512,21.5,1.2,0.057,-2.4,-1.8,-4.2,-0.6
2005-06,boozeca01,Carlos Boozer,24.0,33.0,19.0,1025.0,21.4,0.585,23.9,3.5,0.162,2.4,-0.3,2.1,1.1
2005-06,kukocto01,Toni KukoÄ,37.0,65.0,0.0,1018.0,11.9,0.491,17.4,1.1,0.053,-0.3,0.5,0.3,0.6
2005-06,woodsqy01,Qyntel Woods,24.0,49.0,16.0,1013.0,12.4,0.572,15.6,1.3,0.061,-0.2,-0.6,-0.8,0.3
2005-06,ruffimi01,Michael Ruffin,29.0,76.0,4.0,1010.0,8.1,0.479,6.5,1.7,0.081,-3.4,0.7,-2.7,-0.2
2005-06,biedran01,Andris BiedriÅÅ¡,19.0,68.0,2.0,1000.0,13.6,0.595,11.2,2.9,0.137,-2.3,0.6,-1.6,0.1
2005-06,arizatr01,Trevor Ariza,20.0,57.0,10.0,999.0,11.8,0.468,15.8,0.9,0.043,-1.8,1.1,-0.7,0.3
2005-06,reedju01,Justin Reed,24.0,72.0,6.0,997.0,7.9,0.467,18.9,0.4,0.021,-4.8,-1.0,-5.8,-0.9
2005-06,smithjr01,J.R. Smith,20.0,55.0,25.0,989.0,12.7,0.515,21.9,1.2,0.06,-0.8,-0.2,-1.0,0.3
2005-06,swiftro01,Robert Swift,20.0,47.0,20.0,987.0,12.7,0.536,15.0,1.1,0.052,-2.4,-1.5,-3.9,-0.5
2005-06,vanexni01,Nick Van Exel,34.0,65.0,2.0,986.0,11.0,0.492,20.2,1.4,0.07,-0.9,-0.2,-1.1,0.2
2005-06,iveyro01,Royal Ivey,24.0,73.0,66.0,978.0,8.4,0.467,14.0,0.7,0.034,-3.7,-0.9,-4.6,-0.6
2005-06,allento01,Tony Allen,24.0,51.0,9.0,978.0,12.9,0.554,18.8,1.7,0.082,-2.3,0.9,-1.4,0.1
2005-06,ewingda01,Daniel Ewing,22.0,66.0,5.0,971.0,7.6,0.458,15.8,0.3,0.017,-3.8,0.6,-3.2,-0.3
2005-06,jonesda02,Dahntay Jones,25.0,71.0,4.0,967.0,8.0,0.462,17.8,0.6,0.029,-5.3,0.9,-4.4,-0.6
2005-06,giricgo01,Gordan GiriÄek,28.0,37.0,36.0,956.0,8.7,0.482,22.8,-0.2,-0.01,-3.3,-2.3,-5.6,-0.9
2005-06,mutomdi01,Dikembe Mutombo,39.0,64.0,23.0,955.0,12.7,0.626,8.5,3.1,0.156,-2.3,1.5,-0.8,0.3
2005-06,skinnbr01,Brian Skinner,29.0,65.0,5.0,944.0,10.5,0.517,11.4,1.1,0.057,-3.1,0.4,-2.7,-0.2
2005-06,maggeco01,Corey Maggette,26.0,32.0,13.0,943.0,18.9,0.584,27.7,3.0,0.154,1.6,-0.7,0.9,0.7
2005-06,davisan01,Antonio Davis,37.0,44.0,39.0,940.0,8.3,0.479,13.4,0.3,0.017,-3.2,-1.0,-4.3,-0.5
2005-06,scalabr01,Brian Scalabrine,27.0,71.0,1.0,938.0,5.9,0.491,12.7,0.3,0.015,-3.5,-0.1,-3.6,-0.4
2005-06,garripa01,Pat Garrity,29.0,57.0,0.0,938.0,9.1,0.546,15.0,1.2,0.062,-0.9,-1.0,-1.8,0.0
2005-06,johnsde03,DerMarr Johnson,25.0,58.0,21.0,924.0,11.7,0.545,17.9,1.3,0.07,-0.6,-0.2,-0.8,0.3
2005-06,olowomi01,Michael Olowokandi,30.0,48.0,24.0,919.0,8.3,0.456,16.2,0.3,0.014,-5.3,0.3,-5.0,-0.7
2005-06,smithjo02,Joe Smith,30.0,44.0,5.0,887.0,16.1,0.533,20.4,2.3,0.123,-1.0,-1.0,-2.0,0.0
2005-06,ellismo01,Monta Ellis,20.0,49.0,3.0,886.0,11.1,0.486,20.2,0.5,0.028,-1.9,0.2,-1.7,0.1
2005-06,gadzuda01,Dan Gadzuric,27.0,74.0,0.0,885.0,17.2,0.55,19.8,2.5,0.134,-1.6,-0.1,-1.7,0.0
2005-06,okafoem01,Emeka Okafor,23.0,26.0,25.0,874.0,14.9,0.464,21.5,1.0,0.054,-1.7,-0.4,-2.1,0.0
2005-06,welscji01,JiÅÃ­ Welsch,26.0,58.0,2.0,866.0,9.8,0.482,15.9,0.8,0.043,-2.6,0.4,-2.2,0.0
2005-06,stoudda01,Damon Stoudamire,32.0,27.0,27.0,862.0,13.7,0.504,20.8,1.7,0.093,0.4,-0.5,-0.1,0.4
2005-06,harriot01,Othella Harrington,32.0,72.0,23.0,824.0,11.1,0.53,21.2,1.1,0.063,-3.4,-0.4,-3.9,-0.4
2005-06,hartja01,Jason Hart,27.0,66.0,0.0,818.0,7.1,0.444,16.2,0.1,0.006,-5.1,0.4,-4.7,-0.6
2005-06,voskuja01,Jake Voskuhl,28.0,51.0,2.0,818.0,11.0,0.47,17.4,1.0,0.061,-4.4,0.0,-4.4,-0.5
2005-06,pavloal01,Sasha PavloviÄ,22.0,53.0,19.0,813.0,6.9,0.516,15.7,0.5,0.03,-3.5,-0.1,-3.6,-0.3
2005-06,ostergr01,Greg Ostertag,32.0,60.0,22.0,807.0,11.6,0.503,11.0,1.3,0.076,-3.3,2.0,-1.4,0.1
2005-06,hudsotr01,Troy Hudson,29.0,36.0,0.0,800.0,12.2,0.48,23.5,0.7,0.042,-0.1,-2.0,-2.1,0.0
2005-06,williaa01,Aaron Williams,34.0,48.0,5.0,791.0,11.6,0.551,13.7,1.6,0.096,-3.2,-0.4,-3.6,-0.3
2005-06,pollasc01,Scot Pollard,30.0,45.0,32.0,771.0,12.3,0.495,11.9,2.1,0.134,-2.6,2.1,-0.5,0.3
2005-06,milicda01,Darko MiliÄiÄ,20.0,55.0,1.0,767.0,15.2,0.52,19.0,1.2,0.073,-2.3,2.2,-0.2,0.4
2005-06,varejan01,Anderson VarejÃ£o,23.0,48.0,4.0,760.0,14.8,0.541,14.0,2.3,0.146,-1.5,0.7,-0.8,0.2
2005-06,singlja01,James Singleton,24.0,59.0,10.0,753.0,13.6,0.587,12.3,2.3,0.147,-0.7,1.0,0.4,0.4
2005-06,butleja01,Jackie Butler,20.0,55.0,0.0,740.0,14.8,0.587,19.0,1.2,0.078,-2.0,-0.8,-2.8,-0.2
2005-06,tsakaja01,Jake Tsakalidis,26.0,51.0,19.0,732.0,17.3,0.632,16.1,2.8,0.186,-0.9,0.4,-0.5,0.3
2005-06,delfica01,Carlos Delfino,23.0,68.0,1.0,726.0,10.6,0.483,19.1,1.0,0.067,-3.3,0.4,-2.9,-0.2
2005-06,warriha01,Hakim Warrick,23.0,68.0,2.0,724.0,11.0,0.499,22.5,0.8,0.053,-4.9,-0.1,-5.0,-0.5
2005-06,padgesc01,Scott Padgett,29.0,62.0,1.0,718.0,12.5,0.489,15.5,1.8,0.123,-0.9,0.8,-0.2,0.3
2005-06,allenma01,Malik Allen,27.0,54.0,20.0,701.0,11.5,0.504,19.2,1.0,0.068,-3.0,0.3,-2.7,-0.1
2005-06,madsema01,Mark Madsen,30.0,62.0,7.0,676.0,5.3,0.427,7.9,0.6,0.043,-5.7,0.9,-4.8,-0.5
2005-06,thomati01,Tim Thomas,28.0,29.0,10.0,666.0,12.2,0.535,21.1,0.9,0.065,-1.7,-1.4,-3.1,-0.2
2005-06,kaponja01,Jason Kapono,24.0,51.0,2.0,665.0,9.0,0.54,14.7,1.2,0.085,-2.3,-0.5,-2.8,-0.1
2005-06,bowenry01,Ryan Bowen,30.0,68.0,19.0,652.0,4.0,0.338,10.5,0.2,0.012,-5.8,0.7,-5.1,-0.5
2005-06,pargoja01,Jannero Pargo,26.0,57.0,0.0,646.0,9.9,0.455,25.3,-0.1,-0.008,-2.2,-0.2,-2.4,-0.1
2005-06,andersh01,Shandon Anderson,32.0,48.0,1.0,638.0,6.2,0.47,11.4,0.5,0.039,-4.1,0.4,-3.7,-0.3
2005-06,barnema02,Matt Barnes,25.0,56.0,5.0,631.0,10.7,0.545,13.8,1.0,0.075,-3.0,-0.1,-3.1,-0.2
2005-06,armstda01,Darrell Armstrong,37.0,62.0,2.0,622.0,7.3,0.444,15.4,0.0,0.003,-4.2,0.2,-4.0,-0.3
2005-06,humphkr01,Kris Humphries,20.0,62.0,2.0,619.0,10.3,0.406,19.7,0.2,0.019,-4.0,-0.5,-4.5,-0.4
2005-06,hillgr01,Grant Hill,33.0,21.0,17.0,613.0,19.0,0.552,24.9,1.7,0.13,1.5,0.0,1.5,0.5
2005-06,araujra01,Rafael AraÃºjo,25.0,52.0,34.0,601.0,4.5,0.385,15.3,-0.8,-0.066,-6.7,-1.0,-7.7,-0.9
2005-06,planizo01,Zoran PlaniniÄ,23.0,56.0,1.0,596.0,6.9,0.45,20.2,0.1,0.005,-6.1,0.4,-5.7,-0.6
2005-06,sowpa01,Pape Sow,24.0,42.0,25.0,590.0,9.5,0.496,14.0,0.6,0.045,-4.9,-0.9,-5.8,-0.6
2005-06,cartean01,Anthony Carter,30.0,45.0,8.0,589.0,10.6,0.465,16.2,0.6,0.047,-3.5,1.2,-2.2,0.0
2005-06,udrihbe01,Beno Udrih,23.0,54.0,3.0,586.0,15.3,0.539,25.1,1.3,0.109,0.2,-1.2,-1.0,0.1
2005-06,mooremi01,Mikki Moore,30.0,47.0,1.0,583.0,8.6,0.509,14.7,0.1,0.006,-3.9,-1.5,-5.5,-0.5
2005-06,murrala01,Lamond Murray,32.0,57.0,1.0,576.0,10.8,0.493,18.0,0.9,0.076,-2.8,-0.2,-3.0,-0.1
2005-06,burksan01,Antonio Burks,25.0,57.0,1.0,570.0,5.1,0.367,16.2,-0.4,-0.033,-6.4,-0.4,-6.8,-0.7
2005-06,anderch01,Chris Andersen,27.0,32.0,2.0,570.0,14.1,0.562,13.9,1.3,0.112,-2.0,0.9,-1.2,0.1
2005-06,anderal01,Alan Anderson,23.0,36.0,7.0,564.0,10.4,0.52,18.2,0.4,0.037,-1.7,-1.7,-3.3,-0.2
2005-06,hayesch01,Chuck Hayes,22.0,40.0,0.0,535.0,18.0,0.589,12.2,2.4,0.212,0.2,1.6,1.8,0.5
2005-06,hendeal01,Alan Henderson,33.0,51.0,3.0,531.0,12.2,0.564,11.7,1.3,0.116,-1.3,-0.8,-2.1,0.0
2005-06,johnsli01,Linton Johnson,25.0,36.0,7.0,524.0,10.1,0.476,16.8,0.4,0.036,-3.0,-1.1,-4.1,-0.3
2005-06,kleizli01,Linas Kleiza,21.0,61.0,2.0,519.0,13.2,0.51,19.4,1.2,0.111,-2.9,-0.8,-3.7,-0.2
2005-06,hayesja01,Jarvis Hayes,24.0,21.0,13.0,516.0,12.2,0.499,18.8,0.7,0.065,-0.9,-0.5,-1.4,0.1
2005-06,jacksji01,Jim Jackson,35.0,40.0,1.0,512.0,3.0,0.365,17.6,-0.8,-0.078,-6.2,-0.3,-6.5,-0.6
2005-06,cabarza01,Å½arko Äabarkapa,24.0,61.0,0.0,505.0,9.9,0.472,21.7,0.3,0.031,-4.7,-0.6,-5.3,-0.4
2005-06,nachbbo01,BoÅ¡tjan Nachbar,25.0,36.0,13.0,502.0,7.2,0.448,18.6,0.1,0.005,-4.4,-0.2,-4.6,-0.3
2005-06,batises01,Esteban Batista,22.0,57.0,3.0,495.0,7.1,0.489,13.0,0.1,0.011,-6.2,-1.7,-7.9,-0.7
2005-06,obertfa01,Fabricio Oberto,30.0,59.0,0.0,490.0,9.3,0.491,12.9,1.1,0.105,-4.3,1.1,-3.2,-0.2
2005-06,randosh01,Shavlik Randolph,22.0,57.0,1.0,487.0,12.6,0.511,14.0,1.1,0.105,-2.5,-0.4,-2.9,-0.1
2005-06,mcinnje01,Jeff McInnis,31.0,28.0,1.0,486.0,9.2,0.478,17.9,0.3,0.031,-2.9,-0.3,-3.3,-0.2
2005-06,taylodo01,Donell Taylor,23.0,51.0,1.0,465.0,10.1,0.452,18.1,0.2,0.017,-3.5,1.1,-2.4,0.0
2005-06,lenarvo01,Voshon Lenard,32.0,26.0,6.0,458.0,10.9,0.467,23.7,-0.1,-0.013,-1.9,-0.3,-2.2,0.0
2005-06,cheanca01,Calbert Cheaney,34.0,42.0,0.0,448.0,6.0,0.412,12.8,0.0,0.0,-4.7,-0.1,-4.8,-0.3
2005-06,poweljo01,Josh Powell,23.0,37.0,2.0,429.0,9.2,0.546,13.4,0.7,0.079,-2.7,-0.9,-3.6,-0.2
2005-06,norrimo01,Moochie Norris,32.0,45.0,0.0,424.0,10.1,0.479,18.2,0.3,0.029,-4.2,1.3,-3.0,-0.1
2005-06,simiewa01,Wayne Simien,22.0,43.0,2.0,414.0,11.5,0.541,17.7,0.8,0.096,-3.6,-0.7,-4.3,-0.2
2005-06,rebraze01,Å½eljko RebraÄa,33.0,29.0,2.0,412.0,10.7,0.592,15.5,0.7,0.086,-3.7,0.9,-2.8,-0.1
2005-06,jamesje01,Jerome James,30.0,45.0,9.0,406.0,6.3,0.494,21.2,-0.5,-0.062,-8.2,-1.1,-9.3,-0.8
2005-06,vromaja01,Jackson Vroman,24.0,41.0,2.0,406.0,5.9,0.428,12.2,0.1,0.014,-6.2,0.5,-5.7,-0.4
2005-06,cardibr01,Brian Cardinal,28.0,36.0,0.0,402.0,10.0,0.505,18.1,0.6,0.074,-4.6,1.7,-2.9,-0.1
2005-06,baxtelo01,Lonny Baxter,27.0,41.0,0.0,400.0,11.9,0.494,16.2,0.7,0.088,-3.7,-0.8,-4.5,-0.2
2005-06,mayse01,Sean May,21.0,23.0,1.0,398.0,15.3,0.474,25.9,0.4,0.047,-2.0,-0.6,-2.6,0.0
2005-06,eisleho01,Howard Eisley,33.0,32.0,0.0,394.0,9.2,0.445,15.4,0.3,0.037,-2.6,-0.2,-2.7,-0.1
2005-06,augmost01,Stacey Augmon,37.0,36.0,3.0,385.0,7.6,0.412,12.0,0.3,0.033,-2.7,0.6,-2.1,0.0
2005-06,delkto01,Tony Delk,32.0,24.0,0.0,385.0,16.1,0.526,23.7,0.9,0.112,0.4,-0.5,-0.1,0.2
2005-06,greenge01,Gerald Green,20.0,32.0,3.0,374.0,13.1,0.541,21.7,0.5,0.064,-2.3,-1.2,-3.5,-0.1
2005-06,doleami01,Michael Doleac,28.0,31.0,3.0,371.0,9.9,0.484,14.3,0.6,0.079,-3.6,-0.4,-3.9,-0.2
2005-06,wrighan01,Antoine Wright,21.0,39.0,0.0,370.0,0.7,0.386,14.2,-0.5,-0.062,-7.9,-0.9,-8.8,-0.6
2005-06,bradlmi01,Michael Bradley,26.0,46.0,1.0,367.0,8.4,0.417,12.3,0.1,0.019,-3.2,-1.4,-4.6,-0.2
2005-06,willico02,Corliss Williamson,32.0,37.0,0.0,362.0,8.1,0.506,19.6,0.2,0.021,-5.1,-0.8,-5.9,-0.4
2005-06,outlabo01,Bo Outlaw,34.0,32.0,0.0,355.0,11.8,0.61,10.5,0.7,0.101,-1.5,1.1,-0.4,0.2
2005-06,mccarwa01,Walter McCarty,31.0,36.0,1.0,353.0,5.9,0.407,16.7,0.0,-0.001,-4.7,0.0,-4.7,-0.2
2005-06,newblir01,Ira Newble,31.0,36.0,3.0,353.0,4.0,0.375,10.0,0.1,0.009,-5.3,0.1,-5.2,-0.3
2005-06,hunteli01,Lindsey Hunter,35.0,30.0,1.0,353.0,10.5,0.427,16.4,0.5,0.066,-3.6,2.0,-1.6,0.0
2005-06,potapvi01,Vitaly Potapenko,30.0,33.0,12.0,353.0,7.4,0.535,12.0,0.1,0.012,-3.7,-3.0,-6.7,-0.4
2005-06,willier01,Eric Williams,33.0,28.0,11.0,352.0,6.8,0.496,14.0,0.1,0.011,-4.3,-1.4,-5.7,-0.3
2005-06,wilksmi01,Mike Wilks,26.0,47.0,0.0,348.0,5.8,0.398,17.3,-0.3,-0.042,-5.7,-0.1,-5.8,-0.3
2005-06,burkepa01,Pat Burke,32.0,42.0,0.0,346.0,9.9,0.517,21.9,0.1,0.009,-6.1,-0.1,-6.2,-0.4
2005-06,moniase01,Sergei Monia,22.0,26.0,15.0,343.0,6.3,0.413,14.5,-0.2,-0.025,-4.2,-1.1,-5.3,-0.3
2005-06,barryjo01,Jon Barry,36.0,20.0,0.0,342.0,8.5,0.553,13.9,0.4,0.055,-3.0,1.5,-1.5,0.0
2005-06,frahmri01,Richie Frahm,28.0,33.0,0.0,342.0,9.4,0.517,15.6,0.5,0.071,-1.4,-0.8,-2.2,0.0
2005-06,burleke01,Kevin Burleson,26.0,39.0,1.0,340.0,5.1,0.367,15.7,-0.2,-0.032,-7.8,1.6,-6.2,-0.4
2005-06,martida01,Darrick Martin,34.0,40.0,0.0,339.0,11.5,0.474,16.7,0.4,0.052,-1.6,-0.5,-2.1,0.0
2005-06,bynuman01,Andrew Bynum,18.0,46.0,0.0,338.0,7.4,0.394,15.0,0.1,0.007,-6.1,-0.8,-6.9,-0.4
2005-06,catoke01,Kelvin Cato,31.0,27.0,0.0,333.0,9.3,0.493,16.7,0.3,0.045,-4.9,-0.3,-5.2,-0.3
2005-06,woodslo01,Loren Woods,27.0,27.0,4.0,324.0,12.3,0.476,11.6,0.4,0.064,-2.6,0.2,-2.4,0.0
2005-06,jackslu02,Luke Jackson,24.0,36.0,0.0,315.0,7.9,0.482,19.2,0.0,-0.003,-3.3,-0.7,-4.0,-0.2
2005-06,edwarjo01,John Edwards,24.0,40.0,4.0,296.0,6.4,0.508,12.4,0.2,0.026,-6.2,-0.2,-6.4,-0.3
2005-06,barrean01,Andre Barrett,23.0,19.0,0.0,282.0,11.3,0.398,20.3,-0.1,-0.019,-1.7,-2.0,-3.6,-0.1
2005-06,profila01,Laron Profit,28.0,25.0,1.0,279.0,11.8,0.55,19.4,0.3,0.05,-2.2,0.4,-1.8,0.0
2005-06,fortsda01,Danny Fortson,29.0,23.0,1.0,276.0,8.5,0.622,15.6,0.2,0.038,-6.2,-2.9,-9.1,-0.5
2005-06,bassbr01,Brandon Bass,20.0,29.0,1.0,268.0,9.1,0.434,15.6,0.1,0.013,-3.6,-1.4,-5.0,-0.2
2005-06,duprero01,Ronald Dupree,25.0,36.0,0.0,265.0,10.4,0.494,17.0,0.3,0.056,-4.1,0.2,-3.8,-0.1
2005-06,boothca01,Calvin Booth,29.0,33.0,2.0,250.0,8.9,0.451,10.5,0.4,0.07,-3.7,1.3,-2.3,0.0
2005-06,grantbr01,Brian Grant,33.0,21.0,2.0,248.0,6.6,0.445,13.6,0.2,0.041,-5.8,-0.2,-6.0,-0.3
2005-06,dienetr01,Travis Diener,23.0,23.0,0.0,246.0,12.6,0.614,15.7,0.6,0.115,1.3,-0.4,0.9,0.2
